,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
48825,STATE - NCT OF DELHI,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",241,213,28,7,1,6,234,212,22,6,6,0,0,0,0,6,6,0,247,7.607142857142857,22.65423406060606,82.20022463636361
48826,STATE - NCT OF DELHI,Manufacture of basic chemicals,193,175,18,7,1,6,186,174,12,6,6,0,0,0,0,6,6,0,199,9.72222222222222,22.65423406060606,82.20022463636361
48827,STATE - NCT OF DELHI,Manufacture of fertilizers and nitrogen compounds,17,12,5,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0,17,2.4,22.65423406060606,82.20022463636361
48828,STATE - NCT OF DELHI,Manufacture of plastics and synthetic rubber in primary forms,31,26,5,0,0,0,31,26,5,0,0,0,0,0,0,0,0,0,31,5.2,22.65423406060606,82.20022463636361
48829,STATE - NCT OF DELHI,Manufacture of other chemical products,1808,1587,221,15,15,0,1793,1572,221,126,86,40,17,8,9,109,78,31,1934,7.180995475113122,22.65423406060606,82.20022463636361
48830,STATE - NCT OF DELHI,Manufacture of pesticides and other agrochemical products,87,85,2,2,2,0,85,83,2,0,0,0,0,0,0,0,0,0,87,42.5,22.65423406060606,82.20022463636361
48831,STATE - NCT OF DELHI,"Manufacture of paints, varnishes and similar coatings, printing ink and",333,314,19,6,6,0,327,308,19,9,9,0,0,0,0,9,9,0,342,16.526315789473685,22.65423406060606,82.20022463636361
48832,STATE - NCT OF DELHI,"Manufacture of soap and detergents, cleaning and polishing preparations,",1135,952,183,6,6,0,1129,946,183,108,68,40,17,8,9,91,60,31,1243,5.202185792349726,22.65423406060606,82.20022463636361
48833,STATE - NCT OF DELHI,Manufacture of other chemical products n.e.c.,253,236,17,1,1,0,252,235,17,9,9,0,0,0,0,9,9,0,262,13.882352941176473,22.65423406060606,82.20022463636361
48834,STATE - NCT OF DELHI,Manufacture of man-made fibres,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
48835,STATE - NCT OF DELHI,Manufacture of man-made fibres,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
48836,STATE - NCT OF DELHI,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",390,352,38,18,6,12,372,346,26,23,14,9,0,0,0,23,14,9,413,9.263157894736842,22.65423406060606,82.20022463636361
48837,STATE - NCT OF DELHI,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",390,352,38,18,6,12,372,346,26,23,14,9,0,0,0,23,14,9,413,9.263157894736842,22.65423406060606,82.20022463636361
48838,STATE - NCT OF DELHI,"Manufacture of pharmaceuticals, medicinal chemical and botanical",390,352,38,18,6,12,372,346,26,23,14,9,0,0,0,23,14,9,413,9.263157894736842,22.65423406060606,82.20022463636361
48839,STATE - NCT OF DELHI,Manufacture of rubber and plastics products,6929,6137,792,196,152,44,6733,5985,748,297,186,111,15,9,6,282,177,105,7226,7.748737373737374,22.65423406060606,82.20022463636361
48840,STATE - NCT OF DELHI,Manufacture of rubber products,1338,1211,127,15,15,0,1323,1196,127,46,28,18,0,0,0,46,28,18,1384,9.535433070866144,22.65423406060606,82.20022463636361
48841,STATE - NCT OF DELHI,Manufacture of rubber tyres and tubes; retreading and rebuilding of,251,234,17,2,2,0,249,232,17,6,3,3,0,0,0,6,3,3,257,13.764705882352942,22.65423406060606,82.20022463636361
48842,STATE - NCT OF DELHI,Manufacture of other rubber products,1087,977,110,13,13,0,1074,964,110,40,25,15,0,0,0,40,25,15,1127,8.881818181818181,22.65423406060606,82.20022463636361
48843,STATE - NCT OF DELHI,Manufacture of plastics products,5591,4926,665,181,137,44,5410,4789,621,251,158,93,15,9,6,236,149,87,5842,7.407518796992481,22.65423406060606,82.20022463636361
48844,STATE - NCT OF DELHI,Manufacture of plastics products,5591,4926,665,181,137,44,5410,4789,621,251,158,93,15,9,6,236,149,87,5842,7.407518796992481,22.65423406060606,82.20022463636361
48845,STATE - NCT OF DELHI,Manufacture of other non-metallic mineral products,1727,1470,257,74,64,10,1653,1406,247,197,126,71,8,7,1,189,119,70,1924,5.719844357976654,22.65423406060606,82.20022463636361
48846,STATE - NCT OF DELHI,Manufacture of glass and glass products,760,618,142,32,26,6,728,592,136,97,56,41,6,6,0,91,50,41,857,4.352112676056338,22.65423406060606,82.20022463636361
48847,STATE - NCT OF DELHI,Manufacture of glass and glass products,760,618,142,32,26,6,728,592,136,97,56,41,6,6,0,91,50,41,857,4.352112676056338,22.65423406060606,82.20022463636361
48848,STATE - NCT OF DELHI,Manufacture of non-metallic mineral products n.e.c.,967,852,115,42,38,4,925,814,111,100,70,30,2,1,1,98,69,29,1067,7.408695652173913,22.65423406060606,82.20022463636361
48849,STATE - NCT OF DELHI,Manufacture of refractory products,11,11,0,0,0,0,11,11,0,2,0,2,0,0,0,2,0,2,13,11,22.65423406060606,82.20022463636361
48850,STATE - NCT OF DELHI,Manufacture of clay building materials,221,198,23,1,1,0,220,197,23,38,28,10,1,0,1,37,28,9,259,8.608695652173912,22.65423406060606,82.20022463636361
48851,STATE - NCT OF DELHI,Manufacture of other porcelain and ceramic products,214,161,53,4,3,1,210,158,52,21,12,9,1,1,0,20,11,9,235,3.037735849056604,22.65423406060606,82.20022463636361
48852,STATE - NCT OF DELHI,"Manufacture of cement, lime and plaster",121,110,11,0,0,0,121,110,11,10,6,4,0,0,0,10,6,4,131,10,22.65423406060606,82.20022463636361
48853,STATE - NCT OF DELHI,"Manufacture of articles of concrete, cement and plaster",206,203,3,27,27,0,179,176,3,18,18,0,0,0,0,18,18,0,224,67.66666666666667,22.65423406060606,82.20022463636361
48854,STATE - NCT OF DELHI,"Cutting, shaping and finishing of stone",94,80,14,1,1,0,93,79,14,3,0,3,0,0,0,3,0,3,97,5.714285714285714,22.65423406060606,82.20022463636361
48855,STATE - NCT OF DELHI,Manufacture of other non-metallic mineral products n.e.c.,100,89,11,9,6,3,91,83,8,8,6,2,0,0,0,8,6,2,108,8.090909090909092,22.65423406060606,82.20022463636361
48856,STATE - NCT OF DELHI,Manufacture of basic metals,7166,6868,298,160,134,26,7006,6734,272,316,287,29,6,6,0,310,281,29,7482,23.046979865771814,22.65423406060606,82.20022463636361
48857,STATE - NCT OF DELHI,Manufacture of basic iron and steel,3262,3126,136,72,64,8,3190,3062,128,102,99,3,6,6,0,96,93,3,3364,22.985294117647054,22.65423406060606,82.20022463636361
48858,STATE - NCT OF DELHI,Manufacture of basic iron and steel,3262,3126,136,72,64,8,3190,3062,128,102,99,3,6,6,0,96,93,3,3364,22.985294117647054,22.65423406060606,82.20022463636361
48859,STATE - NCT OF DELHI,Manufacture of basic precious and other non-ferrous metals,718,673,45,6,0,6,712,673,39,27,19,8,0,0,0,27,19,8,745,14.955555555555556,22.65423406060606,82.20022463636361
48860,STATE - NCT OF DELHI,Manufacture of basic precious and other non-ferrous metals,718,673,45,6,0,6,712,673,39,27,19,8,0,0,0,27,19,8,745,14.955555555555556,22.65423406060606,82.20022463636361
48861,STATE - NCT OF DELHI,Casting of metals,3186,3069,117,82,70,12,3104,2999,105,187,169,18,0,0,0,187,169,18,3373,26.23076923076923,22.65423406060606,82.20022463636361
48862,STATE - NCT OF DELHI,Casting of iron and steel,2691,2594,97,74,62,12,2617,2532,85,154,138,16,0,0,0,154,138,16,2845,26.742268041237114,22.65423406060606,82.20022463636361
48863,STATE - NCT OF DELHI,Casting of non-ferrous metals,495,475,20,8,8,0,487,467,20,33,31,2,0,0,0,33,31,2,528,23.75,22.65423406060606,82.20022463636361
48864,STATE - NCT OF DELHI,"Manufacture of fabricated metal products, except machinery and equipment",9733,9044,689,216,210,6,9517,8834,683,427,368,59,1,1,0,426,367,59,10160,13.126269956458636,22.65423406060606,82.20022463636361
48865,STATE - NCT OF DELHI,"Manufacture of structural metal products, tanks, reservoirs and steam",4657,4476,181,88,84,4,4569,4392,177,147,139,8,1,1,0,146,138,8,4804,24.7292817679558,22.65423406060606,82.20022463636361
48866,STATE - NCT OF DELHI,Manufacture of structural metal products,4497,4324,173,88,84,4,4409,4240,169,141,133,8,1,1,0,140,132,8,4638,24.99421965317919,22.65423406060606,82.20022463636361
48867,STATE - NCT OF DELHI,"Manufacture of tanks, reservoirs and containers of metal",121,113,8,0,0,0,121,113,8,6,6,0,0,0,0,6,6,0,127,14.125,22.65423406060606,82.20022463636361
48868,STATE - NCT OF DELHI,"Manufacture of steam generators, except central heating hot water",39,39,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,39,39,22.65423406060606,82.20022463636361
48869,STATE - NCT OF DELHI,Manufacture of other fabricated metal products; metalworking service,5076,4568,508,128,126,2,4948,4442,506,280,229,51,0,0,0,280,229,51,5356,8.992125984251969,22.65423406060606,82.20022463636361
48870,STATE - NCT OF DELHI,"Forging, pressing, stamping and roll-forming of metal; powder",33,30,3,1,1,0,32,29,3,0,0,0,0,0,0,0,0,0,33,10,22.65423406060606,82.20022463636361
48871,STATE - NCT OF DELHI,Machining; treatment and coating of metals,560,548,12,0,0,0,560,548,12,24,21,3,0,0,0,24,21,3,584,45.66666666666666,22.65423406060606,82.20022463636361
48872,STATE - NCT OF DELHI,"Manufacture of cutlery, hand tools and general hardware",2051,1757,294,87,87,0,1964,1670,294,123,84,39,0,0,0,123,84,39,2174,5.976190476190476,22.65423406060606,82.20022463636361
48873,STATE - NCT OF DELHI,Manufacture of other fabricated metal products n.e.c.,2432,2233,199,40,38,2,2392,2195,197,133,124,9,0,0,0,133,124,9,2565,11.22110552763819,22.65423406060606,82.20022463636361
48874,STATE - NCT OF DELHI,"Manufacture of computer, electronic and optical products",2379,2154,225,46,16,30,2333,2138,195,102,72,30,0,0,0,102,72,30,2481,9.573333333333334,22.65423406060606,82.20022463636361
48875,STATE - NCT OF DELHI,Manufacture of electronic components,510,452,58,34,10,24,476,442,34,18,11,7,0,0,0,18,11,7,528,7.793103448275862,22.65423406060606,82.20022463636361
48876,STATE - NCT OF DELHI,Manufacture of electronic components,510,452,58,34,10,24,476,442,34,18,11,7,0,0,0,18,11,7,528,7.793103448275862,22.65423406060606,82.20022463636361
48877,STATE - NCT OF DELHI,Manufacture of communication equipment,429,365,64,0,0,0,429,365,64,26,15,11,0,0,0,26,15,11,455,5.703125,22.65423406060606,82.20022463636361
48878,STATE - NCT OF DELHI,Manufacture of communication equipment,429,365,64,0,0,0,429,365,64,26,15,11,0,0,0,26,15,11,455,5.703125,22.65423406060606,82.20022463636361
48879,STATE - NCT OF DELHI,Manufacture of consumer electronics,801,750,51,6,6,0,795,744,51,37,28,9,0,0,0,37,28,9,838,14.705882352941176,22.65423406060606,82.20022463636361
48880,STATE - NCT OF DELHI,Manufacture of consumer electronics,801,750,51,6,6,0,795,744,51,37,28,9,0,0,0,37,28,9,838,14.705882352941176,22.65423406060606,82.20022463636361
48881,STATE - NCT OF DELHI,"Manufacture of measuring, testing, navigating and control equipment;",293,249,44,6,0,6,287,249,38,3,3,0,0,0,0,3,3,0,296,5.659090909090909,22.65423406060606,82.20022463636361
48882,STATE - NCT OF DELHI,"Manufacture of measuring, testing, navigating and control equipment",141,125,16,0,0,0,141,125,16,0,0,0,0,0,0,0,0,0,141,7.8125,22.65423406060606,82.20022463636361
48883,STATE - NCT OF DELHI,Manufacture of watches and clocks,152,124,28,6,0,6,146,124,22,3,3,0,0,0,0,3,3,0,155,4.428571428571429,22.65423406060606,82.20022463636361
48884,STATE - NCT OF DELHI,"Manufacture of irradiation, electromedical and electrotherapeutic",14,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,22.65423406060606,82.20022463636361
48885,STATE - NCT OF DELHI,"Manufacture of irradiation, electromedical and electrotherapeutic",14,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,22.65423406060606,82.20022463636361
48886,STATE - NCT OF DELHI,Manufacture of optical instruments and equipment,108,102,6,0,0,0,108,102,6,0,0,0,0,0,0,0,0,0,108,17,22.65423406060606,82.20022463636361
48887,STATE - NCT OF DELHI,Manufacture of optical instruments and equipment,108,102,6,0,0,0,108,102,6,0,0,0,0,0,0,0,0,0,108,17,22.65423406060606,82.20022463636361
48888,STATE - NCT OF DELHI,Manufacture of magnetic and optical media,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,22.65423406060606,82.20022463636361
48889,STATE - NCT OF DELHI,Manufacture of magnetic and optical media,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,22.65423406060606,82.20022463636361
48890,STATE - NCT OF DELHI,Manufacture of electrical equipment,5041,4580,461,118,112,6,4923,4468,455,279,200,79,1,0,1,278,200,78,5320,9.934924078091106,22.65423406060606,82.20022463636361
48891,STATE - NCT OF DELHI,"Manufacture of electric motors, generators, transformers and electricity",1095,1077,18,19,19,0,1076,1058,18,45,41,4,0,0,0,45,41,4,1140,59.833333333333336,22.65423406060606,82.20022463636361
48892,STATE - NCT OF DELHI,"Manufacture of electric motors, generators, transformers and electricity",1095,1077,18,19,19,0,1076,1058,18,45,41,4,0,0,0,45,41,4,1140,59.833333333333336,22.65423406060606,82.20022463636361
48893,STATE - NCT OF DELHI,Manufacture of batteries and accumulators,341,311,30,44,44,0,297,267,30,14,9,5,0,0,0,14,9,5,355,10.366666666666667,22.65423406060606,82.20022463636361
48894,STATE - NCT OF DELHI,Manufacture of batteries and accumulators,341,311,30,44,44,0,297,267,30,14,9,5,0,0,0,14,9,5,355,10.366666666666667,22.65423406060606,82.20022463636361
48895,STATE - NCT OF DELHI,Manufacture of wiring and wiring devices,1437,1306,131,6,6,0,1431,1300,131,94,70,24,0,0,0,94,70,24,1531,9.969465648854962,22.65423406060606,82.20022463636361
48896,STATE - NCT OF DELHI,Manufacture of fibre optic cables for data transmission or live,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,22.65423406060606,82.20022463636361
48897,STATE - NCT OF DELHI,Manufacture of other electronic and electric wires and cables,752,691,61,6,6,0,746,685,61,37,33,4,0,0,0,37,33,4,789,11.327868852459016,22.65423406060606,82.20022463636361
48898,STATE - NCT OF DELHI,Manufacture of wiring devices,685,615,70,0,0,0,685,615,70,54,34,20,0,0,0,54,34,20,739,8.785714285714286,22.65423406060606,82.20022463636361
48899,STATE - NCT OF DELHI,Manufacture of electric lighting equipment,962,863,99,21,21,0,941,842,99,45,36,9,0,0,0,45,36,9,1007,8.717171717171718,22.65423406060606,82.20022463636361
48900,STATE - NCT OF DELHI,Manufacture of electric lighting equipment,962,863,99,21,21,0,941,842,99,45,36,9,0,0,0,45,36,9,1007,8.717171717171718,22.65423406060606,82.20022463636361
48901,STATE - NCT OF DELHI,Manufacture of domestic appliances,907,743,164,15,9,6,892,734,158,61,35,26,1,0,1,60,35,25,968,4.530487804878049,22.65423406060606,82.20022463636361
48902,STATE - NCT OF DELHI,Manufacture of domestic appliances,907,743,164,15,9,6,892,734,158,61,35,26,1,0,1,60,35,25,968,4.530487804878049,22.65423406060606,82.20022463636361
48903,STATE - NCT OF DELHI,Manufacture of other electrical equipment,299,280,19,13,13,0,286,267,19,20,9,11,0,0,0,20,9,11,319,14.736842105263158,22.65423406060606,82.20022463636361
48904,STATE - NCT OF DELHI,Manufacture of other electrical equipment,299,280,19,13,13,0,286,267,19,20,9,11,0,0,0,20,9,11,319,14.736842105263158,22.65423406060606,82.20022463636361
48905,STATE - NCT OF DELHI,Manufacture of machinery and equipment n.e.c.,2729,2519,210,43,43,0,2686,2476,210,149,139,10,6,6,0,143,133,10,2878,11.995238095238095,22.65423406060606,82.20022463636361
48906,STATE - NCT OF DELHI,Manufacture of general purpose machinery,895,862,33,25,25,0,870,837,33,47,47,0,6,6,0,41,41,0,942,26.12121212121212,22.65423406060606,82.20022463636361
48907,STATE - NCT OF DELHI,"Manufacture of engines and turbines, except aircraft, vehicle and cycle",6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
48908,STATE - NCT OF DELHI,Manufacture of fluid power equipment,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
48909,STATE - NCT OF DELHI,"Manufacture of bearings, gears, gearing and driving elements",160,146,14,0,0,0,160,146,14,0,0,0,0,0,0,0,0,0,160,10.428571428571429,22.65423406060606,82.20022463636361
48910,STATE - NCT OF DELHI,"Manufacture of ovens, furnaces and furnace burners",41,41,0,0,0,0,41,41,0,3,3,0,0,0,0,3,3,0,44,41,22.65423406060606,82.20022463636361
48911,STATE - NCT OF DELHI,Manufacture of lifting and handling equipment,32,32,0,0,0,0,32,32,0,3,3,0,0,0,0,3,3,0,35,32,22.65423406060606,82.20022463636361
48912,STATE - NCT OF DELHI,Manufacture of office machinery and equipment,63,63,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,63,63,22.65423406060606,82.20022463636361
48913,STATE - NCT OF DELHI,Manufacture of power-driven hand tools,132,124,8,6,6,0,126,118,8,6,6,0,0,0,0,6,6,0,138,15.5,22.65423406060606,82.20022463636361
48914,STATE - NCT OF DELHI,Manufacture of other general-purpose machinery,312,301,11,19,19,0,293,282,11,24,24,0,6,6,0,18,18,0,336,27.363636363636363,22.65423406060606,82.20022463636361
48915,STATE - NCT OF DELHI,Manufacture of special-purpose machinery,1834,1657,177,18,18,0,1816,1639,177,102,92,10,0,0,0,102,92,10,1936,9.361581920903957,22.65423406060606,82.20022463636361
48916,STATE - NCT OF DELHI,Manufacture of agricultural and forestry machinery,37,30,7,0,0,0,37,30,7,3,3,0,0,0,0,3,3,0,40,4.285714285714286,22.65423406060606,82.20022463636361
48917,STATE - NCT OF DELHI,Manufacture of metal-forming machinery and machine tools,886,846,40,6,6,0,880,840,40,59,56,3,0,0,0,59,56,3,945,21.15,22.65423406060606,82.20022463636361
48918,STATE - NCT OF DELHI,Manufacture of machinery for metallurgy,11,9,2,0,0,0,11,9,2,3,3,0,0,0,0,3,3,0,14,4.5,22.65423406060606,82.20022463636361
48919,STATE - NCT OF DELHI,"Manufacture of machinery for mining, quarrying and construction",109,76,33,12,12,0,97,64,33,14,14,0,0,0,0,14,14,0,123,2.303030303030303,22.65423406060606,82.20022463636361
48920,STATE - NCT OF DELHI,"Manufacture of machinery for food, beverage and tobacco processing",65,37,28,0,0,0,65,37,28,3,3,0,0,0,0,3,3,0,68,1.3214285714285714,22.65423406060606,82.20022463636361
48921,STATE - NCT OF DELHI,"Manufacture of machinery for textile, apparel and leather production",363,317,46,0,0,0,363,317,46,15,10,5,0,0,0,15,10,5,378,6.891304347826087,22.65423406060606,82.20022463636361
48922,STATE - NCT OF DELHI,Manufacture of other special-purpose machinery,363,342,21,0,0,0,363,342,21,5,3,2,0,0,0,5,3,2,368,16.285714285714285,22.65423406060606,82.20022463636361
48923,STATE - NCT OF DELHI,"Manufacture of motor vehicles, trailers and semi-trailers",1054,987,67,42,42,0,1012,945,67,32,28,4,0,0,0,32,28,4,1086,14.73134328358209,22.65423406060606,82.20022463636361
48924,STATE - NCT OF DELHI,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,462,416,46,6,6,0,456,410,46,16,16,0,0,0,0,16,16,0,478,9.043478260869565,22.65423406060606,82.20022463636361
48925,STATE - NCT OF DELHI,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,462,416,46,6,6,0,456,410,46,16,16,0,0,0,0,16,16,0,478,9.043478260869565,22.65423406060606,82.20022463636361
48926,STATE - NCT OF DELHI,Manufacture of parts and accessories for motor vehicles,462,441,21,24,24,0,438,417,21,10,6,4,0,0,0,10,6,4,472,21,22.65423406060606,82.20022463636361
48927,STATE - NCT OF DELHI,Manufacture of parts and accessories for motor vehicles,462,441,21,24,24,0,438,417,21,10,6,4,0,0,0,10,6,4,472,21,22.65423406060606,82.20022463636361
48928,STATE - NCT OF DELHI,Manufacture of other transport equipment,1056,962,94,13,11,2,1043,951,92,69,61,8,0,0,0,69,61,8,1125,10.23404255319149,22.65423406060606,82.20022463636361
48929,STATE - NCT OF DELHI,Building of ships and boats,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,22.65423406060606,82.20022463636361
48930,STATE - NCT OF DELHI,Building of ships and floating structures,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,22.65423406060606,82.20022463636361
48931,STATE - NCT OF DELHI,Manufacture of railway locomotives and rolling stock,118,111,7,0,0,0,118,111,7,6,3,3,0,0,0,6,3,3,124,15.857142857142858,22.65423406060606,82.20022463636361
48932,STATE - NCT OF DELHI,Manufacture of railway locomotives and rolling stock,118,111,7,0,0,0,118,111,7,6,3,3,0,0,0,6,3,3,124,15.857142857142858,22.65423406060606,82.20022463636361
48933,STATE - NCT OF DELHI,Manufacture of air and spacecraft and related machinery,27,25,2,4,2,2,23,23,0,0,0,0,0,0,0,0,0,0,27,12.5,22.65423406060606,82.20022463636361
48934,STATE - NCT OF DELHI,Manufacture of air and spacecraft and related machinery,27,25,2,4,2,2,23,23,0,0,0,0,0,0,0,0,0,0,27,12.5,22.65423406060606,82.20022463636361
48935,STATE - NCT OF DELHI,Manufacture of transport equipment n.e.c.,896,811,85,9,9,0,887,802,85,63,58,5,0,0,0,63,58,5,959,9.541176470588235,22.65423406060606,82.20022463636361
48936,STATE - NCT OF DELHI,Manufacture of motorcycles,354,307,47,0,0,0,354,307,47,5,3,2,0,0,0,5,3,2,359,6.531914893617022,22.65423406060606,82.20022463636361
48937,STATE - NCT OF DELHI,Manufacture of bicycles and invalid carriages,247,219,28,3,3,0,244,216,28,10,10,0,0,0,0,10,10,0,257,7.821428571428571,22.65423406060606,82.20022463636361
48938,STATE - NCT OF DELHI,Manufacture of other transport equipment n.e.c.,295,285,10,6,6,0,289,279,10,48,45,3,0,0,0,48,45,3,343,28.5,22.65423406060606,82.20022463636361
48939,STATE - NCT OF DELHI,Manufacture of furniture,2291,2233,58,16,14,2,2275,2219,56,170,164,6,7,6,1,163,158,5,2461,38.5,22.65423406060606,82.20022463636361
48940,STATE - NCT OF DELHI,Manufacture of furniture,2291,2233,58,16,14,2,2275,2219,56,170,164,6,7,6,1,163,158,5,2461,38.5,22.65423406060606,82.20022463636361
48941,STATE - NCT OF DELHI,Manufacture of furniture,2291,2233,58,16,14,2,2275,2219,56,170,164,6,7,6,1,163,158,5,2461,38.5,22.65423406060606,82.20022463636361
48942,STATE - NCT OF DELHI,Other manufacturing,19838,17049,2789,743,643,100,19095,16406,2689,1732,1137,595,47,39,8,1685,1098,587,21570,6.112943707422015,22.65423406060606,82.20022463636361
48943,STATE - NCT OF DELHI,"Manufacture of jewellery, bijouterie and related articles",286,258,28,3,3,0,283,255,28,25,9,16,0,0,0,25,9,16,311,9.214285714285714,22.65423406060606,82.20022463636361
48944,STATE - NCT OF DELHI,Manufacture of jewellery and related articles,214,204,10,3,3,0,211,201,10,3,3,0,0,0,0,3,3,0,217,20.4,22.65423406060606,82.20022463636361
48945,STATE - NCT OF DELHI,Manufacture of imitation jewellery and related articles,72,54,18,0,0,0,72,54,18,22,6,16,0,0,0,22,6,16,94,3,22.65423406060606,82.20022463636361
48946,STATE - NCT OF DELHI,Manufacture of musical instruments,125,113,12,0,0,0,125,113,12,13,10,3,0,0,0,13,10,3,138,9.416666666666666,22.65423406060606,82.20022463636361
48947,STATE - NCT OF DELHI,Manufacture of musical instruments,125,113,12,0,0,0,125,113,12,13,10,3,0,0,0,13,10,3,138,9.416666666666666,22.65423406060606,82.20022463636361
48948,STATE - NCT OF DELHI,Manufacture of sports goods,67,62,5,0,0,0,67,62,5,6,0,6,0,0,0,6,0,6,73,12.4,22.65423406060606,82.20022463636361
48949,STATE - NCT OF DELHI,Manufacture of sports goods,67,62,5,0,0,0,67,62,5,6,0,6,0,0,0,6,0,6,73,12.4,22.65423406060606,82.20022463636361
48950,STATE - NCT OF DELHI,Manufacture of games and toys,850,664,186,9,9,0,841,655,186,94,34,60,0,0,0,94,34,60,944,3.5698924731182795,22.65423406060606,82.20022463636361
48951,STATE - NCT OF DELHI,Manufacture of games and toys,850,664,186,9,9,0,841,655,186,94,34,60,0,0,0,94,34,60,944,3.5698924731182795,22.65423406060606,82.20022463636361
48952,STATE - NCT OF DELHI,Manufacture of medical and dental instruments and supplies,115,110,5,18,18,0,97,92,5,0,0,0,0,0,0,0,0,0,115,22,22.65423406060606,82.20022463636361
48953,STATE - NCT OF DELHI,Manufacture of medical and dental instruments and supplies,115,110,5,18,18,0,97,92,5,0,0,0,0,0,0,0,0,0,115,22,22.65423406060606,82.20022463636361
48954,STATE - NCT OF DELHI,Other manufacturing n.e.c.,18395,15842,2553,713,613,100,17682,15229,2453,1594,1084,510,47,39,8,1547,1045,502,19989,6.205248726987858,22.65423406060606,82.20022463636361
48955,STATE - NCT OF DELHI,Other manufacturing n.e.c.,18395,15842,2553,713,613,100,17682,15229,2453,1594,1084,510,47,39,8,1547,1045,502,19989,6.205248726987858,22.65423406060606,82.20022463636361
48956,STATE - NCT OF DELHI,Repair and installation of machinery and equipment,3212,3180,32,38,38,0,3174,3142,32,180,177,3,6,6,0,174,171,3,3392,99.375,22.65423406060606,82.20022463636361
48957,STATE - NCT OF DELHI,Repair of machinery,356,350,6,7,7,0,349,343,6,15,15,0,0,0,0,15,15,0,371,58.333333333333336,22.65423406060606,82.20022463636361
48958,STATE - NCT OF DELHI,Repair of electronic and optical equipment,73,70,3,0,0,0,73,70,3,0,0,0,0,0,0,0,0,0,73,23.33333333333333,22.65423406060606,82.20022463636361
