,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
94884,STATE - KARNATAKA,Printing and service activities related to printing,3717,2983,734,470,376,94,3247,2607,640,279,205,74,70,47,23,209,158,51,3996,4.064032697547684,22.65423406060606,82.20022463636361
94885,STATE - KARNATAKA,Printing,1189,955,234,172,154,18,1017,801,216,87,72,15,29,29,0,58,43,15,1276,4.081196581196581,22.65423406060606,82.20022463636361
94886,STATE - KARNATAKA,Service activities related to printing,2528,2028,500,298,222,76,2230,1806,424,192,133,59,41,18,23,151,115,36,2720,4.056,22.65423406060606,82.20022463636361
94887,STATE - KARNATAKA,Reproduction of recorded media,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
94888,STATE - KARNATAKA,Reproduction of recorded media,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
94889,STATE - KARNATAKA,Manufacture of coke and refined petroleum products,550,444,106,208,168,40,342,276,66,68,49,19,28,14,14,40,35,5,618,4.188679245283019,22.65423406060606,82.20022463636361
94890,STATE - KARNATAKA,Manufacture of coke oven products,62,48,14,56,42,14,6,6,0,10,4,6,10,4,6,0,0,0,72,3.4285714285714284,22.65423406060606,82.20022463636361
94891,STATE - KARNATAKA,Manufacture of coke oven products,62,48,14,56,42,14,6,6,0,10,4,6,10,4,6,0,0,0,72,3.4285714285714284,22.65423406060606,82.20022463636361
94892,STATE - KARNATAKA,Manufacture of refined petroleum products,488,396,92,152,126,26,336,270,66,58,45,13,18,10,8,40,35,5,546,4.304347826086956,22.65423406060606,82.20022463636361
94893,STATE - KARNATAKA,Manufacture of refined petroleum products,488,396,92,152,126,26,336,270,66,58,45,13,18,10,8,40,35,5,546,4.304347826086956,22.65423406060606,82.20022463636361
94894,STATE - KARNATAKA,Manufacture of chemicals and chemical products,6181,2503,3678,1365,755,610,4816,1748,3068,1319,362,957,429,125,304,890,237,653,7500,0.6805328983143013,22.65423406060606,82.20022463636361
94895,STATE - KARNATAKA,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",528,420,108,247,190,57,281,230,51,101,73,28,59,45,14,42,28,14,629,3.888888888888889,22.65423406060606,82.20022463636361
94896,STATE - KARNATAKA,Manufacture of basic chemicals,306,234,72,103,75,28,203,159,44,50,31,19,17,9,8,33,22,11,356,3.25,22.65423406060606,82.20022463636361
94897,STATE - KARNATAKA,Manufacture of fertilizers and nitrogen compounds,204,178,26,128,107,21,76,71,5,51,42,9,42,36,6,9,6,3,255,6.846153846153846,22.65423406060606,82.20022463636361
94898,STATE - KARNATAKA,Manufacture of plastics and synthetic rubber in primary forms,18,8,10,16,8,8,2,0,2,0,0,0,0,0,0,0,0,0,18,0.8,22.65423406060606,82.20022463636361
94899,STATE - KARNATAKA,Manufacture of other chemical products,5638,2074,3564,1106,559,547,4532,1515,3017,1209,280,929,364,74,290,845,206,639,6847,0.5819304152637486,22.65423406060606,82.20022463636361
94900,STATE - KARNATAKA,Manufacture of pesticides and other agrochemical products,70,68,2,6,6,0,64,62,2,6,0,6,0,0,0,6,0,6,76,34,22.65423406060606,82.20022463636361
94901,STATE - KARNATAKA,"Manufacture of paints, varnishes and similar coatings, printing ink and",439,362,77,95,81,14,344,281,63,48,36,12,14,6,8,34,30,4,487,4.701298701298701,22.65423406060606,82.20022463636361
94902,STATE - KARNATAKA,"Manufacture of soap and detergents, cleaning and polishing preparations,",4672,1290,3382,821,319,502,3851,971,2880,1114,209,905,332,50,282,782,159,623,5786,0.3814311058545239,22.65423406060606,82.20022463636361
94903,STATE - KARNATAKA,Manufacture of other chemical products n.e.c.,457,354,103,184,153,31,273,201,72,41,35,6,18,18,0,23,17,6,498,3.436893203883495,22.65423406060606,82.20022463636361
94904,STATE - KARNATAKA,Manufacture of man-made fibres,15,9,6,12,6,6,3,3,0,9,9,0,6,6,0,3,3,0,24,1.5,22.65423406060606,82.20022463636361
94905,STATE - KARNATAKA,Manufacture of man-made fibres,3,3,0,0,0,0,3,3,0,9,9,0,6,6,0,3,3,0,12,3,22.65423406060606,82.20022463636361
94906,STATE - KARNATAKA,Manufacture of anti-sprouting products,12,6,6,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,1,22.65423406060606,82.20022463636361
94907,STATE - KARNATAKA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",2020,1543,477,953,740,213,1067,803,264,165,99,66,81,51,30,84,48,36,2185,3.234800838574424,22.65423406060606,82.20022463636361
94908,STATE - KARNATAKA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",2020,1543,477,953,740,213,1067,803,264,165,99,66,81,51,30,84,48,36,2185,3.234800838574424,22.65423406060606,82.20022463636361
94909,STATE - KARNATAKA,"Manufacture of pharmaceuticals, medicinal chemical and botanical",2020,1543,477,953,740,213,1067,803,264,165,99,66,81,51,30,84,48,36,2185,3.234800838574424,22.65423406060606,82.20022463636361
94910,STATE - KARNATAKA,Manufacture of rubber and plastics products,2988,2212,776,1207,896,311,1781,1316,465,403,254,149,210,123,87,193,131,62,3391,2.850515463917526,22.65423406060606,82.20022463636361
94911,STATE - KARNATAKA,Manufacture of rubber products,1113,1043,70,362,334,28,751,709,42,125,123,2,32,32,0,93,91,2,1238,14.9,22.65423406060606,82.20022463636361
94912,STATE - KARNATAKA,Manufacture of rubber tyres and tubes; retreading and rebuilding of,797,754,43,213,199,14,584,555,29,94,94,0,30,30,0,64,64,0,891,17.53488372093023,22.65423406060606,82.20022463636361
94913,STATE - KARNATAKA,Manufacture of other rubber products,316,289,27,149,135,14,167,154,13,31,29,2,2,2,0,29,27,2,347,10.703703703703704,22.65423406060606,82.20022463636361
94914,STATE - KARNATAKA,Manufacture of plastics products,1875,1169,706,845,562,283,1030,607,423,278,131,147,178,91,87,100,40,60,2153,1.6558073654390937,22.65423406060606,82.20022463636361
94915,STATE - KARNATAKA,Manufacture of plastics products,1875,1169,706,845,562,283,1030,607,423,278,131,147,178,91,87,100,40,60,2153,1.6558073654390937,22.65423406060606,82.20022463636361
94916,STATE - KARNATAKA,Manufacture of other non-metallic mineral products,26190,18233,7957,16287,11160,5127,9903,7073,2830,6899,4108,2791,4797,2773,2024,2102,1335,767,33089,2.2914414980520297,22.65423406060606,82.20022463636361
94917,STATE - KARNATAKA,Manufacture of glass and glass products,692,464,228,222,132,90,470,332,138,74,37,37,38,10,28,36,27,9,766,2.0350877192982457,22.65423406060606,82.20022463636361
94918,STATE - KARNATAKA,Manufacture of glass and glass products,692,464,228,222,132,90,470,332,138,74,37,37,38,10,28,36,27,9,766,2.0350877192982457,22.65423406060606,82.20022463636361
94919,STATE - KARNATAKA,Manufacture of non-metallic mineral products n.e.c.,25498,17769,7729,16065,11028,5037,9433,6741,2692,6825,4071,2754,4759,2763,1996,2066,1308,758,32323,2.2990037521024718,22.65423406060606,82.20022463636361
94920,STATE - KARNATAKA,Manufacture of refractory products,4805,3251,1554,3431,2304,1127,1374,947,427,1512,901,611,1059,625,434,453,276,177,6317,2.092020592020592,22.65423406060606,82.20022463636361
94921,STATE - KARNATAKA,Manufacture of clay building materials,11633,7110,4523,8237,5114,3123,3396,1996,1400,3696,1986,1710,2708,1445,1263,988,541,447,15329,1.5719655096175105,22.65423406060606,82.20022463636361
94922,STATE - KARNATAKA,Manufacture of other porcelain and ceramic products,836,640,196,471,340,131,365,300,65,92,54,38,55,29,26,37,25,12,928,3.26530612244898,22.65423406060606,82.20022463636361
94923,STATE - KARNATAKA,"Manufacture of cement, lime and plaster",2512,2221,291,1010,886,124,1502,1335,167,427,344,83,169,121,48,258,223,35,2939,7.632302405498282,22.65423406060606,82.20022463636361
94924,STATE - KARNATAKA,"Manufacture of articles of concrete, cement and plaster",1117,899,218,482,363,119,635,536,99,104,77,27,70,52,18,34,25,9,1221,4.123853211009174,22.65423406060606,82.20022463636361
94925,STATE - KARNATAKA,"Cutting, shaping and finishing of stone",3939,3046,893,2092,1703,389,1847,1343,504,806,553,253,594,401,193,212,152,60,4745,3.4109742441209407,22.65423406060606,82.20022463636361
94926,STATE - KARNATAKA,Manufacture of other non-metallic mineral products n.e.c.,656,602,54,342,318,24,314,284,30,188,156,32,104,90,14,84,66,18,844,11.148148148148149,22.65423406060606,82.20022463636361
94927,STATE - KARNATAKA,Manufacture of basic metals,8240,7081,1159,3772,3072,700,4468,4009,459,766,528,238,422,254,168,344,274,70,9006,6.109577221742882,22.65423406060606,82.20022463636361
94928,STATE - KARNATAKA,Manufacture of basic iron and steel,5172,4551,621,2551,2167,384,2621,2384,237,486,336,150,275,161,114,211,175,36,5658,7.328502415458937,22.65423406060606,82.20022463636361
94929,STATE - KARNATAKA,Manufacture of basic iron and steel,5172,4551,621,2551,2167,384,2621,2384,237,486,336,150,275,161,114,211,175,36,5658,7.328502415458937,22.65423406060606,82.20022463636361
94930,STATE - KARNATAKA,Manufacture of basic precious and other non-ferrous metals,583,534,49,209,196,13,374,338,36,75,60,15,28,26,2,47,34,13,658,10.89795918367347,22.65423406060606,82.20022463636361
94931,STATE - KARNATAKA,Manufacture of basic precious and other non-ferrous metals,583,534,49,209,196,13,374,338,36,75,60,15,28,26,2,47,34,13,658,10.89795918367347,22.65423406060606,82.20022463636361
94932,STATE - KARNATAKA,Casting of metals,2485,1996,489,1012,709,303,1473,1287,186,205,132,73,119,67,52,86,65,21,2690,4.081799591002045,22.65423406060606,82.20022463636361
94933,STATE - KARNATAKA,Casting of iron and steel,1900,1433,467,933,635,298,967,798,169,178,109,69,110,58,52,68,51,17,2078,3.068522483940043,22.65423406060606,82.20022463636361
94934,STATE - KARNATAKA,Casting of non-ferrous metals,585,563,22,79,74,5,506,489,17,27,23,4,9,9,0,18,14,4,612,25.59090909090909,22.65423406060606,82.20022463636361
94935,STATE - KARNATAKA,"Manufacture of fabricated metal products, except machinery and equipment",8140,7601,539,2102,1897,205,6038,5704,334,847,788,59,336,306,30,511,482,29,8987,14.10204081632653,22.65423406060606,82.20022463636361
94936,STATE - KARNATAKA,"Manufacture of structural metal products, tanks, reservoirs and steam",4306,4145,161,723,692,31,3583,3453,130,354,340,14,75,75,0,279,265,14,4660,25.74534161490683,22.65423406060606,82.20022463636361
94937,STATE - KARNATAKA,Manufacture of structural metal products,3891,3755,136,622,600,22,3269,3155,114,283,269,14,45,45,0,238,224,14,4174,27.610294117647054,22.65423406060606,82.20022463636361
94938,STATE - KARNATAKA,"Manufacture of tanks, reservoirs and containers of metal",385,360,25,95,86,9,290,274,16,68,68,0,30,30,0,38,38,0,453,14.4,22.65423406060606,82.20022463636361
94939,STATE - KARNATAKA,"Manufacture of steam generators, except central heating hot water",30,30,0,6,6,0,24,24,0,3,3,0,0,0,0,3,3,0,33,30,22.65423406060606,82.20022463636361
94940,STATE - KARNATAKA,Manufacture of weapons and ammunition,18,9,9,12,6,6,6,3,3,6,0,6,0,0,0,6,0,6,24,1,22.65423406060606,82.20022463636361
94941,STATE - KARNATAKA,Manufacture of weapons and ammunition,18,9,9,12,6,6,6,3,3,6,0,6,0,0,0,6,0,6,24,1,22.65423406060606,82.20022463636361
94942,STATE - KARNATAKA,Manufacture of other fabricated metal products; metalworking service,3816,3447,369,1367,1199,168,2449,2248,201,487,448,39,261,231,30,226,217,9,4303,9.341463414634148,22.65423406060606,82.20022463636361
94943,STATE - KARNATAKA,"Forging, pressing, stamping and roll-forming of metal; powder",138,112,26,66,56,10,72,56,16,29,23,6,21,21,0,8,2,6,167,4.307692307692308,22.65423406060606,82.20022463636361
94944,STATE - KARNATAKA,Machining; treatment and coating of metals,70,68,2,23,23,0,47,45,2,72,58,14,72,58,14,0,0,0,142,34,22.65423406060606,82.20022463636361
94945,STATE - KARNATAKA,"Manufacture of cutlery, hand tools and general hardware",1662,1524,138,645,573,72,1017,951,66,207,202,5,79,77,2,128,125,3,1869,11.043478260869565,22.65423406060606,82.20022463636361
94946,STATE - KARNATAKA,Manufacture of other fabricated metal products n.e.c.,1946,1743,203,633,547,86,1313,1196,117,179,165,14,89,75,14,90,90,0,2125,8.586206896551724,22.65423406060606,82.20022463636361
94947,STATE - KARNATAKA,"Manufacture of computer, electronic and optical products",3678,2944,734,663,552,111,3015,2392,623,237,173,64,84,76,8,153,97,56,3915,4.010899182561308,22.65423406060606,82.20022463636361
94948,STATE - KARNATAKA,Manufacture of electronic components,1246,948,298,187,163,24,1059,785,274,72,45,27,12,12,0,60,33,27,1318,3.1812080536912752,22.65423406060606,82.20022463636361
94949,STATE - KARNATAKA,Manufacture of electronic components,1246,948,298,187,163,24,1059,785,274,72,45,27,12,12,0,60,33,27,1318,3.1812080536912752,22.65423406060606,82.20022463636361
94950,STATE - KARNATAKA,Manufacture of computers and peripheral equipment,367,304,63,109,99,10,258,205,53,24,15,9,12,6,6,12,9,3,391,4.825396825396825,22.65423406060606,82.20022463636361
94951,STATE - KARNATAKA,Manufacture of computers and peripheral equipment,367,304,63,109,99,10,258,205,53,24,15,9,12,6,6,12,9,3,391,4.825396825396825,22.65423406060606,82.20022463636361
94952,STATE - KARNATAKA,Manufacture of communication equipment,739,658,81,178,168,10,561,490,71,65,52,13,28,26,2,37,26,11,804,8.123456790123457,22.65423406060606,82.20022463636361
94953,STATE - KARNATAKA,Manufacture of communication equipment,739,658,81,178,168,10,561,490,71,65,52,13,28,26,2,37,26,11,804,8.123456790123457,22.65423406060606,82.20022463636361
94954,STATE - KARNATAKA,Manufacture of consumer electronics,405,317,88,42,34,8,363,283,80,34,24,10,6,6,0,28,18,10,439,3.602272727272727,22.65423406060606,82.20022463636361
94955,STATE - KARNATAKA,Manufacture of consumer electronics,405,317,88,42,34,8,363,283,80,34,24,10,6,6,0,28,18,10,439,3.602272727272727,22.65423406060606,82.20022463636361
94956,STATE - KARNATAKA,"Manufacture of measuring, testing, navigating and control equipment;",902,701,201,139,80,59,763,621,142,42,37,5,26,26,0,16,11,5,944,3.487562189054726,22.65423406060606,82.20022463636361
94957,STATE - KARNATAKA,"Manufacture of measuring, testing, navigating and control equipment",313,266,47,21,12,9,292,254,38,23,20,3,12,12,0,11,8,3,336,5.659574468085107,22.65423406060606,82.20022463636361
94958,STATE - KARNATAKA,Manufacture of watches and clocks,589,435,154,118,68,50,471,367,104,19,17,2,14,14,0,5,3,2,608,2.824675324675325,22.65423406060606,82.20022463636361
94959,STATE - KARNATAKA,"Manufacture of irradiation, electromedical and electrotherapeutic",3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
94960,STATE - KARNATAKA,"Manufacture of irradiation, electromedical and electrotherapeutic",3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
94961,STATE - KARNATAKA,Manufacture of optical instruments and equipment,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
94962,STATE - KARNATAKA,Manufacture of optical instruments and equipment,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
94963,STATE - KARNATAKA,Manufacture of magnetic and optical media,8,8,0,2,2,0,6,6,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
94964,STATE - KARNATAKA,Manufacture of magnetic and optical media,8,8,0,2,2,0,6,6,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
94965,STATE - KARNATAKA,Manufacture of electrical equipment,2673,2241,432,1019,825,194,1654,1416,238,253,213,40,97,80,17,156,133,23,2926,5.1875,22.65423406060606,82.20022463636361
94966,STATE - KARNATAKA,"Manufacture of electric motors, generators, transformers and electricity",993,905,88,265,243,22,728,662,66,85,77,8,23,20,3,62,57,5,1078,10.284090909090908,22.65423406060606,82.20022463636361
94967,STATE - KARNATAKA,"Manufacture of electric motors, generators, transformers and electricity",993,905,88,265,243,22,728,662,66,85,77,8,23,20,3,62,57,5,1078,10.284090909090908,22.65423406060606,82.20022463636361
94968,STATE - KARNATAKA,Manufacture of batteries and accumulators,220,202,18,95,87,8,125,115,10,33,30,3,12,12,0,21,18,3,253,11.22222222222222,22.65423406060606,82.20022463636361
94969,STATE - KARNATAKA,Manufacture of batteries and accumulators,220,202,18,95,87,8,125,115,10,33,30,3,12,12,0,21,18,3,253,11.22222222222222,22.65423406060606,82.20022463636361
94970,STATE - KARNATAKA,Manufacture of wiring and wiring devices,392,318,74,125,111,14,267,207,60,30,22,8,6,6,0,24,16,8,422,4.297297297297297,22.65423406060606,82.20022463636361
94971,STATE - KARNATAKA,Manufacture of fibre optic cables for data transmission or live,31,16,15,0,0,0,31,16,15,6,0,6,0,0,0,6,0,6,37,1.0666666666666669,22.65423406060606,82.20022463636361
94972,STATE - KARNATAKA,Manufacture of other electronic and electric wires and cables,262,242,20,113,105,8,149,137,12,16,14,2,0,0,0,16,14,2,278,12.1,22.65423406060606,82.20022463636361
94973,STATE - KARNATAKA,Manufacture of wiring devices,99,60,39,12,6,6,87,54,33,8,8,0,6,6,0,2,2,0,107,1.5384615384615383,22.65423406060606,82.20022463636361
94974,STATE - KARNATAKA,Manufacture of electric lighting equipment,361,280,81,126,104,22,235,176,59,43,36,7,14,14,0,29,22,7,404,3.45679012345679,22.65423406060606,82.20022463636361
94975,STATE - KARNATAKA,Manufacture of electric lighting equipment,361,280,81,126,104,22,235,176,59,43,36,7,14,14,0,29,22,7,404,3.45679012345679,22.65423406060606,82.20022463636361
94976,STATE - KARNATAKA,Manufacture of domestic appliances,650,487,163,372,250,122,278,237,41,62,48,14,42,28,14,20,20,0,712,2.9877300613496933,22.65423406060606,82.20022463636361
94977,STATE - KARNATAKA,Manufacture of domestic appliances,650,487,163,372,250,122,278,237,41,62,48,14,42,28,14,20,20,0,712,2.9877300613496933,22.65423406060606,82.20022463636361
94978,STATE - KARNATAKA,Manufacture of other electrical equipment,57,49,8,36,30,6,21,19,2,0,0,0,0,0,0,0,0,0,57,6.125,22.65423406060606,82.20022463636361
94979,STATE - KARNATAKA,Manufacture of other electrical equipment,57,49,8,36,30,6,21,19,2,0,0,0,0,0,0,0,0,0,57,6.125,22.65423406060606,82.20022463636361
94980,STATE - KARNATAKA,Manufacture of machinery and equipment n.e.c.,5751,5394,357,806,744,62,4945,4650,295,354,329,25,77,75,2,277,254,23,6105,15.109243697478991,22.65423406060606,82.20022463636361
94981,STATE - KARNATAKA,Manufacture of general purpose machinery,773,717,56,304,284,20,469,433,36,87,81,6,41,41,0,46,40,6,860,12.803571428571429,22.65423406060606,82.20022463636361
94982,STATE - KARNATAKA,"Manufacture of engines and turbines, except aircraft, vehicle and cycle",30,30,0,6,6,0,24,24,0,9,9,0,0,0,0,9,9,0,39,30,22.65423406060606,82.20022463636361
94983,STATE - KARNATAKA,Manufacture of fluid power equipment,46,43,3,20,20,0,26,23,3,0,0,0,0,0,0,0,0,0,46,14.333333333333334,22.65423406060606,82.20022463636361
94984,STATE - KARNATAKA,"Manufacture of other pumps, compressors, taps and valves",73,70,3,6,6,0,67,64,3,12,12,0,6,6,0,6,6,0,85,23.33333333333333,22.65423406060606,82.20022463636361
94985,STATE - KARNATAKA,"Manufacture of bearings, gears, gearing and driving elements",191,164,27,81,69,12,110,95,15,12,12,0,6,6,0,6,6,0,203,6.074074074074074,22.65423406060606,82.20022463636361
94986,STATE - KARNATAKA,"Manufacture of ovens, furnaces and furnace burners",84,82,2,53,53,0,31,29,2,18,12,6,6,6,0,12,6,6,102,41,22.65423406060606,82.20022463636361
94987,STATE - KARNATAKA,Manufacture of lifting and handling equipment,92,85,7,8,6,2,84,79,5,7,7,0,0,0,0,7,7,0,99,12.142857142857142,22.65423406060606,82.20022463636361
94988,STATE - KARNATAKA,Manufacture of office machinery and equipment,36,33,3,20,20,0,16,13,3,9,9,0,9,9,0,0,0,0,45,11,22.65423406060606,82.20022463636361
94989,STATE - KARNATAKA,Manufacture of power-driven hand tools,18,12,6,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,18,2,22.65423406060606,82.20022463636361
94990,STATE - KARNATAKA,Manufacture of other general-purpose machinery,203,198,5,98,98,0,105,100,5,20,20,0,14,14,0,6,6,0,223,39.6,22.65423406060606,82.20022463636361
94991,STATE - KARNATAKA,Manufacture of special-purpose machinery,4978,4677,301,502,460,42,4476,4217,259,267,248,19,36,34,2,231,214,17,5245,15.538205980066444,22.65423406060606,82.20022463636361
94992,STATE - KARNATAKA,Manufacture of agricultural and forestry machinery,128,108,20,48,48,0,80,60,20,8,6,2,6,6,0,2,0,2,136,5.4,22.65423406060606,82.20022463636361
94993,STATE - KARNATAKA,Manufacture of metal-forming machinery and machine tools,1793,1649,144,149,141,8,1644,1508,136,80,71,9,10,10,0,70,61,9,1873,11.45138888888889,22.65423406060606,82.20022463636361
94994,STATE - KARNATAKA,Manufacture of machinery for metallurgy,41,38,3,21,21,0,20,17,3,3,0,3,0,0,0,3,0,3,44,12.666666666666666,22.65423406060606,82.20022463636361
94995,STATE - KARNATAKA,"Manufacture of machinery for mining, quarrying and construction",2869,2776,93,210,208,2,2659,2568,91,157,157,0,6,6,0,151,151,0,3026,29.8494623655914,22.65423406060606,82.20022463636361
94996,STATE - KARNATAKA,"Manufacture of machinery for food, beverage and tobacco processing",33,19,14,22,8,14,11,11,0,6,6,0,6,6,0,0,0,0,39,1.3571428571428572,22.65423406060606,82.20022463636361
94997,STATE - KARNATAKA,"Manufacture of machinery for textile, apparel and leather production",84,64,20,44,26,18,40,38,2,10,8,2,8,6,2,2,2,0,94,3.2,22.65423406060606,82.20022463636361
94998,STATE - KARNATAKA,Manufacture of other special-purpose machinery,30,23,7,8,8,0,22,15,7,3,0,3,0,0,0,3,0,3,33,3.2857142857142856,22.65423406060606,82.20022463636361
94999,STATE - KARNATAKA,"Manufacture of motor vehicles, trailers and semi-trailers",2453,2323,130,883,863,20,1570,1460,110,142,133,9,59,53,6,83,80,3,2595,17.869230769230768,22.65423406060606,82.20022463636361
95000,STATE - KARNATAKA,Manufacture of motor vehicles,872,814,58,293,289,4,579,525,54,51,48,3,33,33,0,18,15,3,923,14.03448275862069,22.65423406060606,82.20022463636361
95001,STATE - KARNATAKA,Manufacture of motor vehicles,872,814,58,293,289,4,579,525,54,51,48,3,33,33,0,18,15,3,923,14.03448275862069,22.65423406060606,82.20022463636361
95002,STATE - KARNATAKA,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,952,914,38,358,342,16,594,572,22,56,52,4,12,8,4,44,44,0,1008,24.05263157894737,22.65423406060606,82.20022463636361
95003,STATE - KARNATAKA,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,952,914,38,358,342,16,594,572,22,56,52,4,12,8,4,44,44,0,1008,24.05263157894737,22.65423406060606,82.20022463636361
95004,STATE - KARNATAKA,Manufacture of parts and accessories for motor vehicles,629,595,34,232,232,0,397,363,34,35,33,2,14,12,2,21,21,0,664,17.5,22.65423406060606,82.20022463636361
95005,STATE - KARNATAKA,Manufacture of parts and accessories for motor vehicles,629,595,34,232,232,0,397,363,34,35,33,2,14,12,2,21,21,0,664,17.5,22.65423406060606,82.20022463636361
95006,STATE - KARNATAKA,Manufacture of other transport equipment,5557,5063,494,1591,1537,54,3966,3526,440,868,798,70,471,423,48,397,375,22,6425,10.248987854251013,22.65423406060606,82.20022463636361
95007,STATE - KARNATAKA,Building of ships and boats,165,130,35,38,32,6,127,98,29,3,3,0,0,0,0,3,3,0,168,3.7142857142857135,22.65423406060606,82.20022463636361
95008,STATE - KARNATAKA,Building of ships and floating structures,165,130,35,38,32,6,127,98,29,3,3,0,0,0,0,3,3,0,168,3.7142857142857135,22.65423406060606,82.20022463636361
95009,STATE - KARNATAKA,Manufacture of railway locomotives and rolling stock,321,291,30,39,30,9,282,261,21,12,12,0,6,6,0,6,6,0,333,9.7,22.65423406060606,82.20022463636361
95010,STATE - KARNATAKA,Manufacture of railway locomotives and rolling stock,321,291,30,39,30,9,282,261,21,12,12,0,6,6,0,6,6,0,333,9.7,22.65423406060606,82.20022463636361
95011,STATE - KARNATAKA,Manufacture of air and spacecraft and related machinery,2560,2279,281,154,146,8,2406,2133,273,100,91,9,12,12,0,88,79,9,2660,8.11032028469751,22.65423406060606,82.20022463636361
95012,STATE - KARNATAKA,Manufacture of air and spacecraft and related machinery,2560,2279,281,154,146,8,2406,2133,273,100,91,9,12,12,0,88,79,9,2660,8.11032028469751,22.65423406060606,82.20022463636361
95013,STATE - KARNATAKA,Manufacture of military fighting vehicles,15,12,3,6,6,0,9,6,3,0,0,0,0,0,0,0,0,0,15,4,22.65423406060606,82.20022463636361
95014,STATE - KARNATAKA,Manufacture of weapons and ammunition,15,12,3,6,6,0,9,6,3,0,0,0,0,0,0,0,0,0,15,4,22.65423406060606,82.20022463636361
95015,STATE - KARNATAKA,Manufacture of transport equipment n.e.c.,2496,2351,145,1354,1323,31,1142,1028,114,753,692,61,453,405,48,300,287,13,3249,16.213793103448275,22.65423406060606,82.20022463636361
95016,STATE - KARNATAKA,Manufacture of motorcycles,447,416,31,225,219,6,222,197,25,62,60,2,40,40,0,22,20,2,509,13.419354838709678,22.65423406060606,82.20022463636361
95017,STATE - KARNATAKA,Manufacture of bicycles and invalid carriages,88,77,11,35,29,6,53,48,5,17,17,0,14,14,0,3,3,0,105,7,22.65423406060606,82.20022463636361
95018,STATE - KARNATAKA,Manufacture of other transport equipment n.e.c.,1961,1858,103,1094,1075,19,867,783,84,674,615,59,399,351,48,275,264,11,2635,18.038834951456312,22.65423406060606,82.20022463636361
95019,STATE - KARNATAKA,Manufacture of furniture,8076,7129,947,3619,3203,416,4457,3926,531,3007,2309,698,1454,1082,372,1553,1227,326,11083,7.527983104540655,22.65423406060606,82.20022463636361
95020,STATE - KARNATAKA,Manufacture of furniture,8076,7129,947,3619,3203,416,4457,3926,531,3007,2309,698,1454,1082,372,1553,1227,326,11083,7.527983104540655,22.65423406060606,82.20022463636361
95021,STATE - KARNATAKA,Manufacture of furniture,8076,7129,947,3619,3203,416,4457,3926,531,3007,2309,698,1454,1082,372,1553,1227,326,11083,7.527983104540655,22.65423406060606,82.20022463636361
95022,STATE - KARNATAKA,Other manufacturing,51231,42635,8596,18951,15950,3001,32280,26685,5595,5900,4647,1253,3002,2340,662,2898,2307,591,57131,4.959865053513262,22.65423406060606,82.20022463636361
95023,STATE - KARNATAKA,"Manufacture of jewellery, bijouterie and related articles",513,421,92,180,142,38,333,279,54,82,19,63,52,5,47,30,14,16,595,4.576086956521739,22.65423406060606,82.20022463636361
