,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
76830,STATE - MAHARASHTRA,Manufacture of articles of fur,61,44,17,23,20,3,38,24,14,0,0,0,0,0,0,0,0,0,61,2.588235294117647,22.65423406060606,82.20022463636361
76831,STATE - MAHARASHTRA,Manufacture of knitted and crocheted apparel,117,91,26,40,28,12,77,63,14,17,9,8,6,6,0,11,3,8,134,3.5,22.65423406060606,82.20022463636361
76832,STATE - MAHARASHTRA,Manufacture of knitted and crocheted apparel,117,91,26,40,28,12,77,63,14,17,9,8,6,6,0,11,3,8,134,3.5,22.65423406060606,82.20022463636361
76833,STATE - MAHARASHTRA,Manufacture of leather and related products,23193,19515,3678,6621,5850,771,16572,13665,2907,2139,1442,697,915,629,286,1224,813,411,25332,5.305872756933116,22.65423406060606,82.20022463636361
76834,STATE - MAHARASHTRA,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",3558,3026,532,1236,1082,154,2322,1944,378,437,304,133,271,191,80,166,113,53,3995,5.68796992481203,22.65423406060606,82.20022463636361
76835,STATE - MAHARASHTRA,Tanning and dressing of leather; dressing and dyeing of fur,1154,967,187,607,522,85,547,445,102,224,171,53,178,135,43,46,36,10,1378,5.171122994652406,22.65423406060606,82.20022463636361
76836,STATE - MAHARASHTRA,"Manufacture of luggage, handbags and the like, saddlery and harness",2404,2059,345,629,560,69,1775,1499,276,213,133,80,93,56,37,120,77,43,2617,5.9681159420289855,22.65423406060606,82.20022463636361
76837,STATE - MAHARASHTRA,Manufacture of footwear,19635,16489,3146,5385,4768,617,14250,11721,2529,1702,1138,564,644,438,206,1058,700,358,21337,5.241258741258742,22.65423406060606,82.20022463636361
76838,STATE - MAHARASHTRA,Manufacture of footwear,19635,16489,3146,5385,4768,617,14250,11721,2529,1702,1138,564,644,438,206,1058,700,358,21337,5.241258741258742,22.65423406060606,82.20022463636361
76839,STATE - MAHARASHTRA,"Manufacture of wood and products of wood and cork, except furniture;",25908,15599,10309,15367,8727,6640,10541,6872,3669,5821,2629,3192,4196,1781,2415,1625,848,777,31729,1.513143854884082,22.65423406060606,82.20022463636361
76840,STATE - MAHARASHTRA,Sawmilling and planing of wood,3509,3340,169,577,532,45,2932,2808,124,373,331,42,80,57,23,293,274,19,3882,19.763313609467456,22.65423406060606,82.20022463636361
76841,STATE - MAHARASHTRA,Saw milling and planing of wood,3509,3340,169,577,532,45,2932,2808,124,373,331,42,80,57,23,293,274,19,3882,19.763313609467456,22.65423406060606,82.20022463636361
76842,STATE - MAHARASHTRA,"Manufacture of products of wood, cork, straw and plaiting materials",22399,12259,10140,14790,8195,6595,7609,4064,3545,5448,2298,3150,4116,1724,2392,1332,574,758,27847,1.208974358974359,22.65423406060606,82.20022463636361
76843,STATE - MAHARASHTRA,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",193,161,32,63,52,11,130,109,21,39,32,7,20,18,2,19,14,5,232,5.03125,22.65423406060606,82.20022463636361
76844,STATE - MAHARASHTRA,Manufacture of builders carpentry and joinery,40,37,3,20,17,3,20,20,0,2,0,2,2,0,2,0,0,0,42,12.333333333333334,22.65423406060606,82.20022463636361
76845,STATE - MAHARASHTRA,Manufacture of wooden containers,9639,5176,4463,5795,3143,2652,3844,2033,1811,2197,916,1281,1765,740,1025,432,176,256,11836,1.1597580103069685,22.65423406060606,82.20022463636361
76846,STATE - MAHARASHTRA,"Manufacture of other products of wood; manufacture of articles of cork,",12527,6885,5642,8912,4983,3929,3615,1902,1713,3210,1350,1860,2329,966,1363,881,384,497,15737,1.2203119461183978,22.65423406060606,82.20022463636361
76847,STATE - MAHARASHTRA,Manufacture of paper and paper products,3925,3255,670,854,713,141,3071,2542,529,367,275,92,107,93,14,260,182,78,4292,4.858208955223881,22.65423406060606,82.20022463636361
76848,STATE - MAHARASHTRA,Manufacture of paper and paper products,3925,3255,670,854,713,141,3071,2542,529,367,275,92,107,93,14,260,182,78,4292,4.858208955223881,22.65423406060606,82.20022463636361
76849,STATE - MAHARASHTRA,"Manufacture of pulp, paper and paperboard",488,452,36,150,129,21,338,323,15,34,29,5,10,8,2,24,21,3,522,12.555555555555555,22.65423406060606,82.20022463636361
76850,STATE - MAHARASHTRA,Manufacture of corrugated paper and paperboard and containers of,866,667,199,192,146,46,674,521,153,71,44,27,23,23,0,48,21,27,937,3.351758793969849,22.65423406060606,82.20022463636361
76851,STATE - MAHARASHTRA,Manufacture of other articles of paper and paperboard,2571,2136,435,512,438,74,2059,1698,361,262,202,60,74,62,12,188,140,48,2833,4.910344827586207,22.65423406060606,82.20022463636361
76852,STATE - MAHARASHTRA,Printing and reproduction of recorded media,6953,6236,717,627,594,33,6326,5642,684,363,279,84,43,35,8,320,244,76,7316,8.697350069735007,22.65423406060606,82.20022463636361
76853,STATE - MAHARASHTRA,Printing and service activities related to printing,6936,6222,714,621,588,33,6315,5634,681,361,279,82,43,35,8,318,244,74,7297,8.714285714285714,22.65423406060606,82.20022463636361
76854,STATE - MAHARASHTRA,Printing,2934,2678,256,268,259,9,2666,2419,247,131,101,30,11,9,2,120,92,28,3065,10.4609375,22.65423406060606,82.20022463636361
76855,STATE - MAHARASHTRA,Service activities related to printing,4002,3544,458,353,329,24,3649,3215,434,230,178,52,32,26,6,198,152,46,4232,7.737991266375546,22.65423406060606,82.20022463636361
76856,STATE - MAHARASHTRA,Reproduction of recorded media,17,14,3,6,6,0,11,8,3,2,0,2,0,0,0,2,0,2,19,4.666666666666667,22.65423406060606,82.20022463636361
76857,STATE - MAHARASHTRA,Reproduction of recorded media,17,14,3,6,6,0,11,8,3,2,0,2,0,0,0,2,0,2,19,4.666666666666667,22.65423406060606,82.20022463636361
76858,STATE - MAHARASHTRA,Manufacture of coke and refined petroleum products,3099,2808,291,325,305,20,2774,2503,271,124,102,22,10,10,0,114,92,22,3223,9.649484536082474,22.65423406060606,82.20022463636361
76859,STATE - MAHARASHTRA,Manufacture of coke oven products,200,195,5,35,33,2,165,162,3,4,4,0,1,1,0,3,3,0,204,39,22.65423406060606,82.20022463636361
76860,STATE - MAHARASHTRA,Manufacture of coke oven products,200,195,5,35,33,2,165,162,3,4,4,0,1,1,0,3,3,0,204,39,22.65423406060606,82.20022463636361
76861,STATE - MAHARASHTRA,Manufacture of refined petroleum products,2899,2613,286,290,272,18,2609,2341,268,120,98,22,9,9,0,111,89,22,3019,9.136363636363637,22.65423406060606,82.20022463636361
76862,STATE - MAHARASHTRA,Manufacture of refined petroleum products,2899,2613,286,290,272,18,2609,2341,268,120,98,22,9,9,0,111,89,22,3019,9.136363636363637,22.65423406060606,82.20022463636361
76863,STATE - MAHARASHTRA,Manufacture of chemicals and chemical products,9218,7767,1451,1902,1680,222,7316,6087,1229,647,426,221,205,127,78,442,299,143,9865,5.352860096485182,22.65423406060606,82.20022463636361
76864,STATE - MAHARASHTRA,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",2358,2125,233,585,546,39,1773,1579,194,117,100,17,28,26,2,89,74,15,2475,9.120171673819742,22.65423406060606,82.20022463636361
76865,STATE - MAHARASHTRA,Manufacture of basic chemicals,1482,1351,131,396,373,23,1086,978,108,78,72,6,18,16,2,60,56,4,1560,10.312977099236642,22.65423406060606,82.20022463636361
76866,STATE - MAHARASHTRA,Manufacture of fertilizers and nitrogen compounds,851,754,97,189,173,16,662,581,81,39,28,11,10,10,0,29,18,11,890,7.77319587628866,22.65423406060606,82.20022463636361
76867,STATE - MAHARASHTRA,Manufacture of plastics and synthetic rubber in primary forms,25,20,5,0,0,0,25,20,5,0,0,0,0,0,0,0,0,0,25,4,22.65423406060606,82.20022463636361
76868,STATE - MAHARASHTRA,Manufacture of other chemical products,6816,5598,1218,1308,1125,183,5508,4473,1035,530,326,204,177,101,76,353,225,128,7346,4.596059113300493,22.65423406060606,82.20022463636361
76869,STATE - MAHARASHTRA,Manufacture of pesticides and other agrochemical products,225,200,25,80,71,9,145,129,16,17,17,0,6,6,0,11,11,0,242,8,22.65423406060606,82.20022463636361
76870,STATE - MAHARASHTRA,"Manufacture of paints, varnishes and similar coatings, printing ink and",1030,909,121,202,179,23,828,730,98,65,46,19,31,24,7,34,22,12,1095,7.512396694214876,22.65423406060606,82.20022463636361
76871,STATE - MAHARASHTRA,"Manufacture of soap and detergents, cleaning and polishing preparations,",2714,1981,733,522,423,99,2192,1558,634,290,133,157,104,38,66,186,95,91,3004,2.7025920873124147,22.65423406060606,82.20022463636361
76872,STATE - MAHARASHTRA,Manufacture of other chemical products n.e.c.,2847,2508,339,504,452,52,2343,2056,287,158,130,28,36,33,3,122,97,25,3005,7.398230088495575,22.65423406060606,82.20022463636361
76873,STATE - MAHARASHTRA,Manufacture of man-made fibres,44,44,0,9,9,0,35,35,0,0,0,0,0,0,0,0,0,0,44,44,22.65423406060606,82.20022463636361
76874,STATE - MAHARASHTRA,Manufacture of man-made fibres,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,18,22.65423406060606,82.20022463636361
76875,STATE - MAHARASHTRA,Manufacture of anti-sprouting products,26,26,0,9,9,0,17,17,0,0,0,0,0,0,0,0,0,0,26,26,22.65423406060606,82.20022463636361
76876,STATE - MAHARASHTRA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4743,3801,942,844,747,97,3899,3054,845,273,175,98,44,27,17,229,148,81,5016,4.035031847133758,22.65423406060606,82.20022463636361
76877,STATE - MAHARASHTRA,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4743,3801,942,844,747,97,3899,3054,845,273,175,98,44,27,17,229,148,81,5016,4.035031847133758,22.65423406060606,82.20022463636361
76878,STATE - MAHARASHTRA,"Manufacture of pharmaceuticals, medicinal chemical and botanical",4743,3801,942,844,747,97,3899,3054,845,273,175,98,44,27,17,229,148,81,5016,4.035031847133758,22.65423406060606,82.20022463636361
76879,STATE - MAHARASHTRA,Manufacture of rubber and plastics products,6376,5084,1292,1198,946,252,5178,4138,1040,607,367,240,173,125,48,434,242,192,6983,3.934984520123839,22.65423406060606,82.20022463636361
76880,STATE - MAHARASHTRA,Manufacture of rubber products,2047,1774,273,297,261,36,1750,1513,237,167,94,73,56,32,24,111,62,49,2214,6.498168498168498,22.65423406060606,82.20022463636361
76881,STATE - MAHARASHTRA,Manufacture of rubber tyres and tubes; retreading and rebuilding of,1037,964,73,160,144,16,877,820,57,49,42,7,12,12,0,37,30,7,1086,13.205479452054794,22.65423406060606,82.20022463636361
76882,STATE - MAHARASHTRA,Manufacture of other rubber products,1010,810,200,137,117,20,873,693,180,118,52,66,44,20,24,74,32,42,1128,4.05,22.65423406060606,82.20022463636361
76883,STATE - MAHARASHTRA,Manufacture of plastics products,4329,3310,1019,901,685,216,3428,2625,803,440,273,167,117,93,24,323,180,143,4769,3.2482826300294407,22.65423406060606,82.20022463636361
76884,STATE - MAHARASHTRA,Manufacture of plastics products,4329,3310,1019,901,685,216,3428,2625,803,440,273,167,117,93,24,323,180,143,4769,3.2482826300294407,22.65423406060606,82.20022463636361
76885,STATE - MAHARASHTRA,Manufacture of other non-metallic mineral products,32239,20877,11362,19127,11473,7654,13112,9404,3708,7716,4426,3290,5488,3058,2430,2228,1368,860,39955,1.837440591445168,22.65423406060606,82.20022463636361
76886,STATE - MAHARASHTRA,Manufacture of glass and glass products,1187,893,294,197,143,54,990,750,240,148,93,55,58,32,26,90,61,29,1335,3.0374149659863945,22.65423406060606,82.20022463636361
76887,STATE - MAHARASHTRA,Manufacture of glass and glass products,1187,893,294,197,143,54,990,750,240,148,93,55,58,32,26,90,61,29,1335,3.0374149659863945,22.65423406060606,82.20022463636361
76888,STATE - MAHARASHTRA,Manufacture of non-metallic mineral products n.e.c.,31052,19984,11068,18930,11330,7600,12122,8654,3468,7568,4333,3235,5430,3026,2404,2138,1307,831,38620,1.805565594506686,22.65423406060606,82.20022463636361
76889,STATE - MAHARASHTRA,Manufacture of refractory products,1224,792,432,836,500,336,388,292,96,435,261,174,391,234,157,44,27,17,1659,1.8333333333333333,22.65423406060606,82.20022463636361
76890,STATE - MAHARASHTRA,Manufacture of clay building materials,24538,14776,9762,16056,9223,6833,8482,5553,2929,6557,3672,2885,4739,2606,2133,1818,1066,752,31095,1.5136242573243188,22.65423406060606,82.20022463636361
76891,STATE - MAHARASHTRA,Manufacture of other porcelain and ceramic products,478,392,86,189,162,27,289,230,59,61,36,25,29,18,11,32,18,14,539,4.558139534883721,22.65423406060606,82.20022463636361
76892,STATE - MAHARASHTRA,"Manufacture of cement, lime and plaster",2262,2048,214,600,559,41,1662,1489,173,142,128,14,35,27,8,107,101,6,2404,9.570093457943925,22.65423406060606,82.20022463636361
76893,STATE - MAHARASHTRA,"Manufacture of articles of concrete, cement and plaster",2189,1663,526,1137,789,348,1052,874,178,339,207,132,211,117,94,128,90,38,2528,3.161596958174905,22.65423406060606,82.20022463636361
76894,STATE - MAHARASHTRA,"Cutting, shaping and finishing of stone",200,175,25,78,65,13,122,110,12,20,15,5,13,12,1,7,3,4,220,7,22.65423406060606,82.20022463636361
76895,STATE - MAHARASHTRA,Manufacture of other non-metallic mineral products n.e.c.,161,138,23,34,32,2,127,106,21,14,14,0,12,12,0,2,2,0,175,6,22.65423406060606,82.20022463636361
76896,STATE - MAHARASHTRA,Manufacture of basic metals,12401,10812,1589,3484,3008,476,8917,7804,1113,851,656,195,353,262,91,498,394,104,13252,6.804279421019509,22.65423406060606,82.20022463636361
76897,STATE - MAHARASHTRA,Manufacture of basic iron and steel,4909,4579,330,1006,956,50,3903,3623,280,296,268,28,122,110,12,174,158,16,5205,13.875757575757577,22.65423406060606,82.20022463636361
76898,STATE - MAHARASHTRA,Manufacture of basic iron and steel,4909,4579,330,1006,956,50,3903,3623,280,296,268,28,122,110,12,174,158,16,5205,13.875757575757577,22.65423406060606,82.20022463636361
76899,STATE - MAHARASHTRA,Manufacture of basic precious and other non-ferrous metals,1201,1100,101,327,310,17,874,790,84,143,108,35,51,35,16,92,73,19,1344,10.891089108910892,22.65423406060606,82.20022463636361
76900,STATE - MAHARASHTRA,Manufacture of basic precious and other non-ferrous metals,1201,1100,101,327,310,17,874,790,84,143,108,35,51,35,16,92,73,19,1344,10.891089108910892,22.65423406060606,82.20022463636361
76901,STATE - MAHARASHTRA,Casting of metals,6291,5133,1158,2151,1742,409,4140,3391,749,412,280,132,180,117,63,232,163,69,6703,4.432642487046632,22.65423406060606,82.20022463636361
76902,STATE - MAHARASHTRA,Casting of iron and steel,6114,4999,1115,2095,1702,393,4019,3297,722,401,271,130,174,111,63,227,160,67,6515,4.483408071748879,22.65423406060606,82.20022463636361
76903,STATE - MAHARASHTRA,Casting of non-ferrous metals,177,134,43,56,40,16,121,94,27,11,9,2,6,6,0,5,3,2,188,3.116279069767442,22.65423406060606,82.20022463636361
76904,STATE - MAHARASHTRA,"Manufacture of fabricated metal products, except machinery and equipment",21726,20257,1469,4347,4060,287,17379,16197,1182,1425,1275,150,400,378,22,1025,897,128,23151,13.789652825051055,22.65423406060606,82.20022463636361
76905,STATE - MAHARASHTRA,"Manufacture of structural metal products, tanks, reservoirs and steam",1779,1641,138,370,350,20,1409,1291,118,117,108,9,49,49,0,68,59,9,1896,11.891304347826088,22.65423406060606,82.20022463636361
76906,STATE - MAHARASHTRA,Manufacture of structural metal products,1597,1469,128,317,297,20,1280,1172,108,91,82,9,32,32,0,59,50,9,1688,11.4765625,22.65423406060606,82.20022463636361
76907,STATE - MAHARASHTRA,"Manufacture of tanks, reservoirs and containers of metal",109,103,6,36,36,0,73,67,6,10,10,0,7,7,0,3,3,0,119,17.166666666666668,22.65423406060606,82.20022463636361
76908,STATE - MAHARASHTRA,"Manufacture of steam generators, except central heating hot water",73,69,4,17,17,0,56,52,4,16,16,0,10,10,0,6,6,0,89,17.25,22.65423406060606,82.20022463636361
76909,STATE - MAHARASHTRA,Manufacture of weapons and ammunition,2960,2680,280,333,290,43,2627,2390,237,67,62,5,0,0,0,67,62,5,3027,9.571428571428571,22.65423406060606,82.20022463636361
76910,STATE - MAHARASHTRA,Manufacture of weapons and ammunition,2960,2680,280,333,290,43,2627,2390,237,67,62,5,0,0,0,67,62,5,3027,9.571428571428571,22.65423406060606,82.20022463636361
76911,STATE - MAHARASHTRA,Manufacture of other fabricated metal products; metalworking service,16987,15936,1051,3644,3420,224,13343,12516,827,1241,1105,136,351,329,22,890,776,114,18228,15.162702188392007,22.65423406060606,82.20022463636361
76912,STATE - MAHARASHTRA,"Forging, pressing, stamping and roll-forming of metal; powder",367,354,13,124,116,8,243,238,5,23,23,0,3,3,0,20,20,0,390,27.23076923076923,22.65423406060606,82.20022463636361
76913,STATE - MAHARASHTRA,Machining; treatment and coating of metals,371,334,37,40,40,0,331,294,37,11,11,0,0,0,0,11,11,0,382,9.027027027027026,22.65423406060606,82.20022463636361
76914,STATE - MAHARASHTRA,"Manufacture of cutlery, hand tools and general hardware",5512,5043,469,1082,954,128,4430,4089,341,392,344,48,103,97,6,289,247,42,5904,10.75266524520256,22.65423406060606,82.20022463636361
76915,STATE - MAHARASHTRA,Manufacture of other fabricated metal products n.e.c.,10737,10205,532,2398,2310,88,8339,7895,444,815,727,88,245,229,16,570,498,72,11552,19.18233082706767,22.65423406060606,82.20022463636361
76916,STATE - MAHARASHTRA,"Manufacture of computer, electronic and optical products",3700,3117,583,526,476,50,3174,2641,533,224,162,62,23,20,3,201,142,59,3924,5.346483704974271,22.65423406060606,82.20022463636361
76917,STATE - MAHARASHTRA,Manufacture of electronic components,1248,1059,189,219,202,17,1029,857,172,53,37,16,0,0,0,53,37,16,1301,5.603174603174603,22.65423406060606,82.20022463636361
76918,STATE - MAHARASHTRA,Manufacture of electronic components,1248,1059,189,219,202,17,1029,857,172,53,37,16,0,0,0,53,37,16,1301,5.603174603174603,22.65423406060606,82.20022463636361
76919,STATE - MAHARASHTRA,Manufacture of computers and peripheral equipment,682,559,123,57,54,3,625,505,120,45,37,8,3,3,0,42,34,8,727,4.544715447154472,22.65423406060606,82.20022463636361
76920,STATE - MAHARASHTRA,Manufacture of computers and peripheral equipment,682,559,123,57,54,3,625,505,120,45,37,8,3,3,0,42,34,8,727,4.544715447154472,22.65423406060606,82.20022463636361
76921,STATE - MAHARASHTRA,Manufacture of communication equipment,722,625,97,111,101,10,611,524,87,53,42,11,12,9,3,41,33,8,775,6.443298969072165,22.65423406060606,82.20022463636361
76922,STATE - MAHARASHTRA,Manufacture of communication equipment,722,625,97,111,101,10,611,524,87,53,42,11,12,9,3,41,33,8,775,6.443298969072165,22.65423406060606,82.20022463636361
76923,STATE - MAHARASHTRA,Manufacture of consumer electronics,608,519,89,76,74,2,532,445,87,47,32,15,8,8,0,39,24,15,655,5.831460674157303,22.65423406060606,82.20022463636361
76924,STATE - MAHARASHTRA,Manufacture of consumer electronics,608,519,89,76,74,2,532,445,87,47,32,15,8,8,0,39,24,15,655,5.831460674157303,22.65423406060606,82.20022463636361
76925,STATE - MAHARASHTRA,"Manufacture of measuring, testing, navigating and control equipment;",330,269,61,51,39,12,279,230,49,17,11,6,0,0,0,17,11,6,347,4.409836065573771,22.65423406060606,82.20022463636361
76926,STATE - MAHARASHTRA,"Manufacture of measuring, testing, navigating and control equipment",122,102,20,27,27,0,95,75,20,5,5,0,0,0,0,5,5,0,127,5.1,22.65423406060606,82.20022463636361
76927,STATE - MAHARASHTRA,Manufacture of watches and clocks,208,167,41,24,12,12,184,155,29,12,6,6,0,0,0,12,6,6,220,4.073170731707317,22.65423406060606,82.20022463636361
76928,STATE - MAHARASHTRA,Manufacture of optical instruments and equipment,88,78,10,4,4,0,84,74,10,9,3,6,0,0,0,9,3,6,97,7.8,22.65423406060606,82.20022463636361
76929,STATE - MAHARASHTRA,Manufacture of optical instruments and equipment,88,78,10,4,4,0,84,74,10,9,3,6,0,0,0,9,3,6,97,7.8,22.65423406060606,82.20022463636361
76930,STATE - MAHARASHTRA,Manufacture of magnetic and optical media,22,8,14,8,2,6,14,6,8,0,0,0,0,0,0,0,0,0,22,0.5714285714285714,22.65423406060606,82.20022463636361
76931,STATE - MAHARASHTRA,Manufacture of magnetic and optical media,22,8,14,8,2,6,14,6,8,0,0,0,0,0,0,0,0,0,22,0.5714285714285714,22.65423406060606,82.20022463636361
76932,STATE - MAHARASHTRA,Manufacture of electrical equipment,5032,4354,678,778,729,49,4254,3625,629,419,314,105,65,65,0,354,249,105,5451,6.421828908554573,22.65423406060606,82.20022463636361
76933,STATE - MAHARASHTRA,"Manufacture of electric motors, generators, transformers and electricity",966,889,77,170,157,13,796,732,64,66,49,17,13,13,0,53,36,17,1032,11.545454545454543,22.65423406060606,82.20022463636361
76934,STATE - MAHARASHTRA,"Manufacture of electric motors, generators, transformers and electricity",966,889,77,170,157,13,796,732,64,66,49,17,13,13,0,53,36,17,1032,11.545454545454543,22.65423406060606,82.20022463636361
76935,STATE - MAHARASHTRA,Manufacture of batteries and accumulators,241,225,16,70,68,2,171,157,14,23,17,6,3,3,0,20,14,6,264,14.0625,22.65423406060606,82.20022463636361
76936,STATE - MAHARASHTRA,Manufacture of batteries and accumulators,241,225,16,70,68,2,171,157,14,23,17,6,3,3,0,20,14,6,264,14.0625,22.65423406060606,82.20022463636361
76937,STATE - MAHARASHTRA,Manufacture of wiring and wiring devices,569,453,116,69,65,4,500,388,112,57,39,18,6,6,0,51,33,18,626,3.905172413793104,22.65423406060606,82.20022463636361
76938,STATE - MAHARASHTRA,Manufacture of fibre optic cables for data transmission or live,27,24,3,3,3,0,24,21,3,0,0,0,0,0,0,0,0,0,27,8,22.65423406060606,82.20022463636361
76939,STATE - MAHARASHTRA,Manufacture of other electronic and electric wires and cables,328,274,54,38,37,1,290,237,53,28,18,10,3,3,0,25,15,10,356,5.074074074074074,22.65423406060606,82.20022463636361
76940,STATE - MAHARASHTRA,Manufacture of wiring devices,214,155,59,28,25,3,186,130,56,29,21,8,3,3,0,26,18,8,243,2.6271186440677967,22.65423406060606,82.20022463636361
76941,STATE - MAHARASHTRA,Manufacture of electric lighting equipment,1094,917,177,156,151,5,938,766,172,113,71,42,24,24,0,89,47,42,1207,5.1807909604519775,22.65423406060606,82.20022463636361
