,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
26965,STATE - MANIPUR,Manufacture of paper and paper products,63,32,31,28,20,8,35,12,23,28,8,20,16,8,8,12,0,12,91,1.032258064516129,22.65423406060606,82.20022463636361
26966,STATE - MANIPUR,Manufacture of paper and paper products,63,32,31,28,20,8,35,12,23,28,8,20,16,8,8,12,0,12,91,1.032258064516129,22.65423406060606,82.20022463636361
26967,STATE - MANIPUR,"Manufacture of pulp, paper and paperboard",10,3,7,0,0,0,10,3,7,6,0,6,2,0,2,4,0,4,16,0.4285714285714285,22.65423406060606,82.20022463636361
26968,STATE - MANIPUR,Manufacture of corrugated paper and paperboard and containers of,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,22.65423406060606,82.20022463636361
26969,STATE - MANIPUR,Manufacture of other articles of paper and paperboard,53,29,24,28,20,8,25,9,16,20,8,12,14,8,6,6,0,6,73,1.2083333333333333,22.65423406060606,82.20022463636361
26970,STATE - MANIPUR,Printing and reproduction of recorded media,439,377,62,98,90,8,341,287,54,38,32,6,10,6,4,28,26,2,477,6.080645161290323,22.65423406060606,82.20022463636361
26971,STATE - MANIPUR,Printing and service activities related to printing,439,377,62,98,90,8,341,287,54,38,32,6,10,6,4,28,26,2,477,6.080645161290323,22.65423406060606,82.20022463636361
26972,STATE - MANIPUR,Printing,174,150,24,33,32,1,141,118,23,6,4,2,2,0,2,4,4,0,180,6.25,22.65423406060606,82.20022463636361
26973,STATE - MANIPUR,Service activities related to printing,265,227,38,65,58,7,200,169,31,32,28,4,8,6,2,24,22,2,297,5.973684210526316,22.65423406060606,82.20022463636361
26974,STATE - MANIPUR,Manufacture of coke and refined petroleum products,67,61,6,43,39,4,24,22,2,22,6,16,18,4,14,4,2,2,89,10.166666666666666,22.65423406060606,82.20022463636361
26975,STATE - MANIPUR,Manufacture of coke oven products,5,3,2,0,0,0,5,3,2,6,6,0,4,4,0,2,2,0,11,1.5,22.65423406060606,82.20022463636361
26976,STATE - MANIPUR,Manufacture of coke oven products,5,3,2,0,0,0,5,3,2,6,6,0,4,4,0,2,2,0,11,1.5,22.65423406060606,82.20022463636361
26977,STATE - MANIPUR,Manufacture of refined petroleum products,62,58,4,43,39,4,19,19,0,16,0,16,14,0,14,2,0,2,78,14.5,22.65423406060606,82.20022463636361
26978,STATE - MANIPUR,Manufacture of refined petroleum products,62,58,4,43,39,4,19,19,0,16,0,16,14,0,14,2,0,2,78,14.5,22.65423406060606,82.20022463636361
26979,STATE - MANIPUR,Manufacture of chemicals and chemical products,650,177,473,222,36,186,428,141,287,544,36,508,227,26,201,317,10,307,1194,0.3742071881606765,22.65423406060606,82.20022463636361
26980,STATE - MANIPUR,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",23,17,6,8,8,0,15,9,6,0,0,0,0,0,0,0,0,0,23,2.833333333333333,22.65423406060606,82.20022463636361
26981,STATE - MANIPUR,Manufacture of basic chemicals,13,11,2,2,2,0,11,9,2,0,0,0,0,0,0,0,0,0,13,5.5,22.65423406060606,82.20022463636361
26982,STATE - MANIPUR,Manufacture of fertilizers and nitrogen compounds,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,22.65423406060606,82.20022463636361
26983,STATE - MANIPUR,Manufacture of plastics and synthetic rubber in primary forms,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
26984,STATE - MANIPUR,Manufacture of other chemical products,627,160,467,214,28,186,413,132,281,544,36,508,227,26,201,317,10,307,1171,0.3426124197002141,22.65423406060606,82.20022463636361
26985,STATE - MANIPUR,"Manufacture of paints, varnishes and similar coatings, printing ink and",75,42,33,30,8,22,45,34,11,24,12,12,14,8,6,10,4,6,99,1.2727272727272727,22.65423406060606,82.20022463636361
26986,STATE - MANIPUR,"Manufacture of soap and detergents, cleaning and polishing preparations,",549,118,431,184,20,164,365,98,267,520,24,496,213,18,195,307,6,301,1069,0.2737819025522042,22.65423406060606,82.20022463636361
26987,STATE - MANIPUR,Manufacture of other chemical products n.e.c.,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,22.65423406060606,82.20022463636361
26988,STATE - MANIPUR,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",9,7,2,6,6,0,3,1,2,1,0,1,0,0,0,1,0,1,10,3.5,22.65423406060606,82.20022463636361
26989,STATE - MANIPUR,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",9,7,2,6,6,0,3,1,2,1,0,1,0,0,0,1,0,1,10,3.5,22.65423406060606,82.20022463636361
26990,STATE - MANIPUR,"Manufacture of pharmaceuticals, medicinal chemical and botanical",9,7,2,6,6,0,3,1,2,1,0,1,0,0,0,1,0,1,10,3.5,22.65423406060606,82.20022463636361
26991,STATE - MANIPUR,Manufacture of rubber and plastics products,171,152,19,73,68,5,98,84,14,34,17,17,14,6,8,20,11,9,205,8,22.65423406060606,82.20022463636361
26992,STATE - MANIPUR,Manufacture of rubber products,121,119,2,63,62,1,58,57,1,5,5,0,4,4,0,1,1,0,126,59.5,22.65423406060606,82.20022463636361
26993,STATE - MANIPUR,Manufacture of other rubber products,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
26994,STATE - MANIPUR,Manufacture of plastics products,50,33,17,10,6,4,40,27,13,29,12,17,10,2,8,19,10,9,79,1.9411764705882355,22.65423406060606,82.20022463636361
26995,STATE - MANIPUR,Manufacture of plastics products,50,33,17,10,6,4,40,27,13,29,12,17,10,2,8,19,10,9,79,1.9411764705882355,22.65423406060606,82.20022463636361
26996,STATE - MANIPUR,Manufacture of other non-metallic mineral products,2162,1399,763,1525,933,592,637,466,171,572,299,273,316,192,124,256,107,149,2734,1.833551769331586,22.65423406060606,82.20022463636361
26997,STATE - MANIPUR,Manufacture of glass and glass products,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,22.65423406060606,82.20022463636361
26998,STATE - MANIPUR,Manufacture of glass and glass products,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,22.65423406060606,82.20022463636361
26999,STATE - MANIPUR,Manufacture of non-metallic mineral products n.e.c.,2162,1399,763,1525,933,592,637,466,171,570,299,271,314,192,122,256,107,149,2732,1.833551769331586,22.65423406060606,82.20022463636361
27000,STATE - MANIPUR,Manufacture of refractory products,129,112,17,102,88,14,27,24,3,14,6,8,6,4,2,8,2,6,143,6.588235294117647,22.65423406060606,82.20022463636361
27001,STATE - MANIPUR,Manufacture of clay building materials,1466,1121,345,958,720,238,508,401,107,320,228,92,196,148,48,124,80,44,1786,3.2492753623188406,22.65423406060606,82.20022463636361
27002,STATE - MANIPUR,Manufacture of other porcelain and ceramic products,468,79,389,389,55,334,79,24,55,216,53,163,92,28,64,124,25,99,684,0.2030848329048843,22.65423406060606,82.20022463636361
27003,STATE - MANIPUR,"Manufacture of cement, lime and plaster",8,8,0,2,2,0,6,6,0,2,0,2,2,0,2,0,0,0,10,8,22.65423406060606,82.20022463636361
27004,STATE - MANIPUR,"Manufacture of articles of concrete, cement and plaster",80,68,12,68,62,6,12,6,6,18,12,6,18,12,6,0,0,0,98,5.666666666666667,22.65423406060606,82.20022463636361
27005,STATE - MANIPUR,"Cutting, shaping and finishing of stone",11,11,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,11,11,22.65423406060606,82.20022463636361
27006,STATE - MANIPUR,Manufacture of basic metals,698,644,54,366,348,18,332,296,36,92,74,18,20,14,6,72,60,12,790,11.925925925925926,22.65423406060606,82.20022463636361
27007,STATE - MANIPUR,Manufacture of basic iron and steel,425,412,13,168,164,4,257,248,9,62,53,9,8,8,0,54,45,9,487,31.692307692307693,22.65423406060606,82.20022463636361
27008,STATE - MANIPUR,Manufacture of basic iron and steel,425,412,13,168,164,4,257,248,9,62,53,9,8,8,0,54,45,9,487,31.692307692307693,22.65423406060606,82.20022463636361
27009,STATE - MANIPUR,Manufacture of basic precious and other non-ferrous metals,247,206,41,186,172,14,61,34,27,21,15,6,12,6,6,9,9,0,268,5.024390243902439,22.65423406060606,82.20022463636361
27010,STATE - MANIPUR,Manufacture of basic precious and other non-ferrous metals,247,206,41,186,172,14,61,34,27,21,15,6,12,6,6,9,9,0,268,5.024390243902439,22.65423406060606,82.20022463636361
27011,STATE - MANIPUR,Casting of metals,26,26,0,12,12,0,14,14,0,9,6,3,0,0,0,9,6,3,35,26,22.65423406060606,82.20022463636361
27012,STATE - MANIPUR,Casting of iron and steel,26,26,0,12,12,0,14,14,0,6,6,0,0,0,0,6,6,0,32,26,22.65423406060606,82.20022463636361
27013,STATE - MANIPUR,Casting of non-ferrous metals,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,22.65423406060606,82.20022463636361
27014,STATE - MANIPUR,"Manufacture of fabricated metal products, except machinery and equipment",916,814,102,302,278,24,614,536,78,214,154,60,58,48,10,156,106,50,1130,7.980392156862745,22.65423406060606,82.20022463636361
27015,STATE - MANIPUR,"Manufacture of structural metal products, tanks, reservoirs and steam",113,107,6,42,36,6,71,71,0,14,14,0,0,0,0,14,14,0,127,17.833333333333332,22.65423406060606,82.20022463636361
27016,STATE - MANIPUR,Manufacture of structural metal products,101,101,0,36,36,0,65,65,0,14,14,0,0,0,0,14,14,0,115,101,22.65423406060606,82.20022463636361
27017,STATE - MANIPUR,"Manufacture of tanks, reservoirs and containers of metal",12,6,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,12,1,22.65423406060606,82.20022463636361
27018,STATE - MANIPUR,Manufacture of other fabricated metal products; metalworking service,803,707,96,260,242,18,543,465,78,200,140,60,58,48,10,142,92,50,1003,7.364583333333333,22.65423406060606,82.20022463636361
27019,STATE - MANIPUR,"Forging, pressing, stamping and roll-forming of metal; powder",2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
27020,STATE - MANIPUR,"Manufacture of cutlery, hand tools and general hardware",733,658,75,238,224,14,495,434,61,176,118,58,50,40,10,126,78,48,909,8.773333333333333,22.65423406060606,82.20022463636361
27021,STATE - MANIPUR,Manufacture of other fabricated metal products n.e.c.,68,49,19,20,18,2,48,31,17,24,22,2,8,8,0,16,14,2,92,2.5789473684210527,22.65423406060606,82.20022463636361
27022,STATE - MANIPUR,"Manufacture of computer, electronic and optical products",71,71,0,32,32,0,39,39,0,12,10,2,2,0,2,10,10,0,83,71,22.65423406060606,82.20022463636361
27023,STATE - MANIPUR,Manufacture of electronic components,16,16,0,8,8,0,8,8,0,5,5,0,0,0,0,5,5,0,21,16,22.65423406060606,82.20022463636361
27024,STATE - MANIPUR,Manufacture of electronic components,16,16,0,8,8,0,8,8,0,5,5,0,0,0,0,5,5,0,21,16,22.65423406060606,82.20022463636361
27025,STATE - MANIPUR,Manufacture of computers and peripheral equipment,6,6,0,6,6,0,0,0,0,5,5,0,0,0,0,5,5,0,11,6,22.65423406060606,82.20022463636361
27026,STATE - MANIPUR,Manufacture of computers and peripheral equipment,6,6,0,6,6,0,0,0,0,5,5,0,0,0,0,5,5,0,11,6,22.65423406060606,82.20022463636361
27027,STATE - MANIPUR,Manufacture of communication equipment,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,20,22.65423406060606,82.20022463636361
27028,STATE - MANIPUR,Manufacture of communication equipment,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,20,22.65423406060606,82.20022463636361
27029,STATE - MANIPUR,Manufacture of consumer electronics,23,23,0,12,12,0,11,11,0,0,0,0,0,0,0,0,0,0,23,23,22.65423406060606,82.20022463636361
27030,STATE - MANIPUR,Manufacture of consumer electronics,23,23,0,12,12,0,11,11,0,0,0,0,0,0,0,0,0,0,23,23,22.65423406060606,82.20022463636361
27031,STATE - MANIPUR,"Manufacture of measuring, testing, navigating and control equipment;",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,22.65423406060606,82.20022463636361
27032,STATE - MANIPUR,Manufacture of watches and clocks,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,22.65423406060606,82.20022463636361
27033,STATE - MANIPUR,"Manufacture of irradiation, electromedical and electrotherapeutic",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27034,STATE - MANIPUR,"Manufacture of irradiation, electromedical and electrotherapeutic",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27035,STATE - MANIPUR,Manufacture of electrical equipment,35,31,4,18,16,2,17,15,2,22,20,2,8,8,0,14,12,2,57,7.75,22.65423406060606,82.20022463636361
27036,STATE - MANIPUR,"Manufacture of electric motors, generators, transformers and electricity",12,12,0,6,6,0,6,6,0,6,6,0,6,6,0,0,0,0,18,12,22.65423406060606,82.20022463636361
27037,STATE - MANIPUR,"Manufacture of electric motors, generators, transformers and electricity",12,12,0,6,6,0,6,6,0,6,6,0,6,6,0,0,0,0,18,12,22.65423406060606,82.20022463636361
27038,STATE - MANIPUR,Manufacture of batteries and accumulators,13,13,0,8,8,0,5,5,0,10,8,2,2,2,0,8,6,2,23,13,22.65423406060606,82.20022463636361
27039,STATE - MANIPUR,Manufacture of batteries and accumulators,13,13,0,8,8,0,5,5,0,10,8,2,2,2,0,8,6,2,23,13,22.65423406060606,82.20022463636361
27040,STATE - MANIPUR,Manufacture of wiring and wiring devices,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
27041,STATE - MANIPUR,Manufacture of other electronic and electric wires and cables,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
27042,STATE - MANIPUR,Manufacture of electric lighting equipment,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
27043,STATE - MANIPUR,Manufacture of electric lighting equipment,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
27044,STATE - MANIPUR,Manufacture of domestic appliances,6,2,4,4,2,2,2,0,2,6,6,0,0,0,0,6,6,0,12,0.5,22.65423406060606,82.20022463636361
27045,STATE - MANIPUR,Manufacture of domestic appliances,6,2,4,4,2,2,2,0,2,6,6,0,0,0,0,6,6,0,12,0.5,22.65423406060606,82.20022463636361
27046,STATE - MANIPUR,Manufacture of machinery and equipment n.e.c.,21,6,15,12,2,10,9,4,5,26,5,21,15,2,13,11,3,8,47,0.4,22.65423406060606,82.20022463636361
27047,STATE - MANIPUR,Manufacture of special-purpose machinery,21,6,15,12,2,10,9,4,5,26,5,21,15,2,13,11,3,8,47,0.4,22.65423406060606,82.20022463636361
27048,STATE - MANIPUR,Manufacture of agricultural and forestry machinery,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
27049,STATE - MANIPUR,Manufacture of metal-forming machinery and machine tools,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,22.65423406060606,82.20022463636361
27050,STATE - MANIPUR,Manufacture of machinery for metallurgy,2,2,0,2,2,0,0,0,0,2,0,2,0,0,0,2,0,2,4,2,22.65423406060606,82.20022463636361
27051,STATE - MANIPUR,"Manufacture of machinery for food, beverage and tobacco processing",2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
27052,STATE - MANIPUR,"Manufacture of machinery for textile, apparel and leather production",13,0,13,10,0,10,3,0,3,21,2,19,15,2,13,6,0,6,34,0,22.65423406060606,82.20022463636361
27053,STATE - MANIPUR,Manufacture of other special-purpose machinery,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
27054,STATE - MANIPUR,"Manufacture of motor vehicles, trailers and semi-trailers",28,27,1,2,2,0,26,25,1,9,9,0,0,0,0,9,9,0,37,27,22.65423406060606,82.20022463636361
27055,STATE - MANIPUR,Manufacture of motor vehicles,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
27056,STATE - MANIPUR,Manufacture of motor vehicles,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
27057,STATE - MANIPUR,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,16,16,0,2,2,0,14,14,0,9,9,0,0,0,0,9,9,0,25,16,22.65423406060606,82.20022463636361
27058,STATE - MANIPUR,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,16,16,0,2,2,0,14,14,0,9,9,0,0,0,0,9,9,0,25,16,22.65423406060606,82.20022463636361
27059,STATE - MANIPUR,Manufacture of parts and accessories for motor vehicles,9,8,1,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,9,8,22.65423406060606,82.20022463636361
27060,STATE - MANIPUR,Manufacture of parts and accessories for motor vehicles,9,8,1,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,9,8,22.65423406060606,82.20022463636361
27061,STATE - MANIPUR,Manufacture of other transport equipment,292,283,9,171,162,9,121,121,0,90,78,12,53,45,8,37,33,4,382,31.444444444444443,22.65423406060606,82.20022463636361
27062,STATE - MANIPUR,Building of ships and boats,8,8,0,2,2,0,6,6,0,6,6,0,6,6,0,0,0,0,14,8,22.65423406060606,82.20022463636361
27063,STATE - MANIPUR,Building of ships and floating structures,8,8,0,2,2,0,6,6,0,6,6,0,6,6,0,0,0,0,14,8,22.65423406060606,82.20022463636361
27064,STATE - MANIPUR,Manufacture of railway locomotives and rolling stock,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27065,STATE - MANIPUR,Manufacture of railway locomotives and rolling stock,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27066,STATE - MANIPUR,Manufacture of air and spacecraft and related machinery,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27067,STATE - MANIPUR,Manufacture of air and spacecraft and related machinery,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
27068,STATE - MANIPUR,Manufacture of transport equipment n.e.c.,272,263,9,163,154,9,109,109,0,84,72,12,47,39,8,37,33,4,356,29.22222222222222,22.65423406060606,82.20022463636361
27069,STATE - MANIPUR,Manufacture of other transport equipment n.e.c.,272,263,9,163,154,9,109,109,0,84,72,12,47,39,8,37,33,4,356,29.22222222222222,22.65423406060606,82.20022463636361
27070,STATE - MANIPUR,Manufacture of furniture,9731,9510,221,5464,5324,140,4267,4186,81,2500,2429,71,1273,1222,51,1227,1207,20,12231,43.0316742081448,22.65423406060606,82.20022463636361
27071,STATE - MANIPUR,Manufacture of furniture,9731,9510,221,5464,5324,140,4267,4186,81,2500,2429,71,1273,1222,51,1227,1207,20,12231,43.0316742081448,22.65423406060606,82.20022463636361
27072,STATE - MANIPUR,Manufacture of furniture,9731,9510,221,5464,5324,140,4267,4186,81,2500,2429,71,1273,1222,51,1227,1207,20,12231,43.0316742081448,22.65423406060606,82.20022463636361
27073,STATE - MANIPUR,Other manufacturing,4448,3655,793,2004,1616,388,2444,2039,405,754,511,243,263,186,77,491,325,166,5202,4.609079445145019,22.65423406060606,82.20022463636361
27074,STATE - MANIPUR,"Manufacture of jewellery, bijouterie and related articles",3834,3353,481,1696,1476,220,2138,1877,261,538,436,102,168,156,12,370,280,90,4372,6.970893970893971,22.65423406060606,82.20022463636361
27075,STATE - MANIPUR,Manufacture of jewellery and related articles,3823,3342,481,1696,1476,220,2127,1866,261,535,433,102,168,156,12,367,277,90,4358,6.948024948024948,22.65423406060606,82.20022463636361
27076,STATE - MANIPUR,Manufacture of imitation jewellery and related articles,11,11,0,0,0,0,11,11,0,3,3,0,0,0,0,3,3,0,14,11,22.65423406060606,82.20022463636361
27077,STATE - MANIPUR,Manufacture of musical instruments,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,0,0,0,10,0,22.65423406060606,82.20022463636361
27078,STATE - MANIPUR,Manufacture of musical instruments,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,0,0,0,10,0,22.65423406060606,82.20022463636361
27079,STATE - MANIPUR,Manufacture of games and toys,60,12,48,20,6,14,40,6,34,69,31,38,26,12,14,43,19,24,129,0.25,22.65423406060606,82.20022463636361
27080,STATE - MANIPUR,Manufacture of games and toys,60,12,48,20,6,14,40,6,34,69,31,38,26,12,14,43,19,24,129,0.25,22.65423406060606,82.20022463636361
27081,STATE - MANIPUR,Other manufacturing n.e.c.,554,290,264,288,134,154,266,156,110,137,44,93,59,18,41,78,26,52,691,1.0984848484848484,22.65423406060606,82.20022463636361
27082,STATE - MANIPUR,Other manufacturing n.e.c.,554,290,264,288,134,154,266,156,110,137,44,93,59,18,41,78,26,52,691,1.0984848484848484,22.65423406060606,82.20022463636361
27083,STATE - MANIPUR,Repair and installation of machinery and equipment,634,606,28,242,226,16,392,380,12,89,87,2,28,28,0,61,59,2,723,21.642857142857142,22.65423406060606,82.20022463636361
27084,STATE - MANIPUR,"Repair of fabricated metal products, machinery and equipment",629,601,28,242,226,16,387,375,12,89,87,2,28,28,0,61,59,2,718,21.464285714285715,22.65423406060606,82.20022463636361
27085,STATE - MANIPUR,Repair of fabricated metal products,19,19,0,8,8,0,11,11,0,2,0,2,0,0,0,2,0,2,21,19,22.65423406060606,82.20022463636361
27086,STATE - MANIPUR,Repair of machinery,14,14,0,1,1,0,13,13,0,2,2,0,2,2,0,0,0,0,16,14,22.65423406060606,82.20022463636361
27087,STATE - MANIPUR,Repair of electronic and optical equipment,130,128,2,40,40,0,90,88,2,2,2,0,2,2,0,0,0,0,132,64,22.65423406060606,82.20022463636361
27088,STATE - MANIPUR,Repair of electrical equipment,231,212,19,97,83,14,134,129,5,74,74,0,24,24,0,50,50,0,305,11.157894736842104,22.65423406060606,82.20022463636361
27089,STATE - MANIPUR,"Repair of transport equipment, except motor vehicles",94,94,0,38,38,0,56,56,0,3,3,0,0,0,0,3,3,0,97,94,22.65423406060606,82.20022463636361
27090,STATE - MANIPUR,Repair of other equipment,141,134,7,58,56,2,83,78,5,6,6,0,0,0,0,6,6,0,147,19.142857142857142,22.65423406060606,82.20022463636361
27091,STATE - MANIPUR,Installation of industrial machinery and equipment,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
27092,STATE - MANIPUR,Installation of industrial machinery and equipment,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
27093,STATE - MANIPUR,"Electricity, gas, steam and air conditioning supply",4159,3705,454,1837,1715,122,2322,1990,332,166,130,36,85,72,13,81,58,23,4325,8.16079295154185,22.65423406060606,82.20022463636361
27094,STATE - MANIPUR,"Electric power generation, transmission and distribution",4082,3633,449,1803,1685,118,2279,1948,331,157,127,30,79,72,7,78,55,23,4239,8.091314031180401,22.65423406060606,82.20022463636361
27095,STATE - MANIPUR,"Electric power generation, transmission and distribution",4082,3633,449,1803,1685,118,2279,1948,331,157,127,30,79,72,7,78,55,23,4239,8.091314031180401,22.65423406060606,82.20022463636361
27096,STATE - MANIPUR,Manufacture of gas; distribution of gaseous fuels through mains,65,64,1,22,22,0,43,42,1,9,3,6,6,0,6,3,3,0,74,64,22.65423406060606,82.20022463636361
27097,STATE - MANIPUR,Manufacture of gas; distribution of gaseous fuels through mains,65,64,1,22,22,0,43,42,1,9,3,6,6,0,6,3,3,0,74,64,22.65423406060606,82.20022463636361
