,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
35811,STATE - WEST BENGAL,Manufacture of motorcycles,211,205,6,69,66,3,142,139,3,12,10,2,8,8,0,4,2,2,223,34.166666666666664,22.65423406060606,82.20022463636361
35812,STATE - WEST BENGAL,Manufacture of bicycles and invalid carriages,490,462,28,189,181,8,301,281,20,77,57,20,38,23,15,39,34,5,567,16.5,22.65423406060606,82.20022463636361
35813,STATE - WEST BENGAL,Manufacture of other transport equipment n.e.c.,11347,10990,357,6317,6153,164,5030,4837,193,2885,2608,277,1678,1496,182,1207,1112,95,14232,30.7843137254902,22.65423406060606,82.20022463636361
35814,STATE - WEST BENGAL,Manufacture of imitation jewellery and related articles,9941,8682,1259,6573,5824,749,3368,2858,510,1977,1005,972,1398,737,661,579,268,311,11918,6.895949166004765,22.65423406060606,82.20022463636361
35815,STATE - WEST BENGAL,Manufacture of musical instruments,2313,2241,72,1383,1336,47,930,905,25,372,338,34,275,247,28,97,91,6,2685,31.125,22.65423406060606,82.20022463636361
35816,STATE - WEST BENGAL,Manufacture of musical instruments,2313,2241,72,1383,1336,47,930,905,25,372,338,34,275,247,28,97,91,6,2685,31.125,22.65423406060606,82.20022463636361
35817,STATE - WEST BENGAL,Manufacture of sports goods,387,339,48,82,74,8,305,265,40,60,32,28,25,18,7,35,14,21,447,7.0625,22.65423406060606,82.20022463636361
35818,STATE - WEST BENGAL,Manufacture of sports goods,387,339,48,82,74,8,305,265,40,60,32,28,25,18,7,35,14,21,447,7.0625,22.65423406060606,82.20022463636361
35819,STATE - WEST BENGAL,Manufacture of games and toys,2893,2065,828,1019,844,175,1874,1221,653,875,352,523,436,210,226,439,142,297,3768,2.493961352657005,22.65423406060606,82.20022463636361
35820,STATE - WEST BENGAL,Manufacture of games and toys,2893,2065,828,1019,844,175,1874,1221,653,875,352,523,436,210,226,439,142,297,3768,2.493961352657005,22.65423406060606,82.20022463636361
35821,STATE - WEST BENGAL,Manufacture of medical and dental instruments and supplies,685,658,27,233,229,4,452,429,23,92,81,11,66,58,8,26,23,3,777,24.37037037037037,22.65423406060606,82.20022463636361
35822,STATE - WEST BENGAL,Manufacture of medical and dental instruments and supplies,685,658,27,233,229,4,452,429,23,92,81,11,66,58,8,26,23,3,777,24.37037037037037,22.65423406060606,82.20022463636361
35823,STATE - WEST BENGAL,Other manufacturing n.e.c.,66332,59085,7247,21381,18136,3245,44951,40949,4002,17724,8499,9225,11721,4605,7116,6003,3894,2109,84056,8.153028839519802,22.65423406060606,82.20022463636361
35824,STATE - WEST BENGAL,Other manufacturing n.e.c.,66332,59085,7247,21381,18136,3245,44951,40949,4002,17724,8499,9225,11721,4605,7116,6003,3894,2109,84056,8.153028839519802,22.65423406060606,82.20022463636361
35825,STATE - WEST BENGAL,Repair and installation of machinery and equipment,41969,41280,689,17522,17338,184,24447,23942,505,6129,5902,227,3537,3425,112,2592,2477,115,48098,59.91291727140784,22.65423406060606,82.20022463636361
35826,STATE - WEST BENGAL,"Repair of fabricated metal products, machinery and equipment",37791,37186,605,16096,15923,173,21695,21263,432,5636,5427,209,3258,3152,106,2378,2275,103,43427,61.46446280991736,22.65423406060606,82.20022463636361
35827,STATE - WEST BENGAL,Repair of fabricated metal products,3653,3608,45,1608,1598,10,2045,2010,35,527,511,16,371,357,14,156,154,2,4180,80.17777777777778,22.65423406060606,82.20022463636361
35828,STATE - WEST BENGAL,Repair of machinery,4456,4409,47,2503,2485,18,1953,1924,29,696,648,48,486,460,26,210,188,22,5152,93.80851063829788,22.65423406060606,82.20022463636361
35829,STATE - WEST BENGAL,Repair of electronic and optical equipment,4328,4236,92,1545,1525,20,2783,2711,72,508,494,14,266,260,6,242,234,8,4836,46.04347826086956,22.65423406060606,82.20022463636361
35830,STATE - WEST BENGAL,Repair of electrical equipment,19582,19274,308,7947,7857,90,11635,11417,218,3196,3096,100,1680,1638,42,1516,1458,58,22778,62.57792207792208,22.65423406060606,82.20022463636361
35831,STATE - WEST BENGAL,"Repair of transport equipment, except motor vehicles",2956,2901,55,1381,1359,22,1575,1542,33,301,292,9,212,203,9,89,89,0,3257,52.74545454545454,22.65423406060606,82.20022463636361
35832,STATE - WEST BENGAL,Repair of other equipment,2816,2758,58,1112,1099,13,1704,1659,45,408,386,22,243,234,9,165,152,13,3224,47.55172413793103,22.65423406060606,82.20022463636361
35833,STATE - WEST BENGAL,Installation of industrial machinery and equipment,4178,4094,84,1426,1415,11,2752,2679,73,493,475,18,279,273,6,214,202,12,4671,48.73809523809524,22.65423406060606,82.20022463636361
35834,STATE - WEST BENGAL,Installation of industrial machinery and equipment,4178,4094,84,1426,1415,11,2752,2679,73,493,475,18,279,273,6,214,202,12,4671,48.73809523809524,22.65423406060606,82.20022463636361
35835,STATE - WEST BENGAL,"Electricity, gas, steam and air conditioning supply",59512,56427,3085,22234,21331,903,37278,35096,2182,4666,4338,328,2846,2621,225,1820,1717,103,64178,18.290761750405185,22.65423406060606,82.20022463636361
35836,STATE - WEST BENGAL,"Electric power generation, transmission and distribution",56199,53287,2912,21117,20273,844,35082,33014,2068,4406,4078,328,2736,2511,225,1670,1567,103,60605,18.299107142857142,22.65423406060606,82.20022463636361
35837,STATE - WEST BENGAL,"Electric power generation, transmission and distribution",56199,53287,2912,21117,20273,844,35082,33014,2068,4406,4078,328,2736,2511,225,1670,1567,103,60605,18.299107142857142,22.65423406060606,82.20022463636361
35838,STATE - WEST BENGAL,Manufacture of gas; distribution of gaseous fuels through mains,2475,2378,97,752,719,33,1723,1659,64,195,195,0,69,69,0,126,126,0,2670,24.51546391752577,22.65423406060606,82.20022463636361
35839,STATE - WEST BENGAL,Manufacture of gas; distribution of gaseous fuels through mains,2475,2378,97,752,719,33,1723,1659,64,195,195,0,69,69,0,126,126,0,2670,24.51546391752577,22.65423406060606,82.20022463636361
35840,STATE - WEST BENGAL,Steam and air conditioning supply,838,762,76,365,339,26,473,423,50,65,65,0,41,41,0,24,24,0,903,10.026315789473683,22.65423406060606,82.20022463636361
35841,STATE - WEST BENGAL,Steam and air conditioning supply,838,762,76,365,339,26,473,423,50,65,65,0,41,41,0,24,24,0,903,10.026315789473683,22.65423406060606,82.20022463636361
35842,STATE - WEST BENGAL,"Water collection, treatment and supply",7263,6896,367,2963,2838,125,4300,4058,242,481,428,53,256,220,36,225,208,17,7744,18.79019073569482,22.65423406060606,82.20022463636361
35843,STATE - WEST BENGAL,"Water collection, treatment and supply",7263,6896,367,2963,2838,125,4300,4058,242,481,428,53,256,220,36,225,208,17,7744,18.79019073569482,22.65423406060606,82.20022463636361
35844,STATE - WEST BENGAL,"Water collection, treatment and supply",7263,6896,367,2963,2838,125,4300,4058,242,481,428,53,256,220,36,225,208,17,7744,18.79019073569482,22.65423406060606,82.20022463636361
35845,STATE - WEST BENGAL,Sewerage,829,664,165,161,132,29,668,532,136,172,117,55,57,36,21,115,81,34,1001,4.024242424242424,22.65423406060606,82.20022463636361
35846,STATE - WEST BENGAL,Sewerage,829,664,165,161,132,29,668,532,136,172,117,55,57,36,21,115,81,34,1001,4.024242424242424,22.65423406060606,82.20022463636361
35847,STATE - WEST BENGAL,Sewerage,829,664,165,161,132,29,668,532,136,172,117,55,57,36,21,115,81,34,1001,4.024242424242424,22.65423406060606,82.20022463636361
35848,STATE - WEST BENGAL,"Waste collection, treatment and disposal activities; materials recovery",13305,10811,2494,4454,3916,538,8851,6895,1956,3798,2557,1241,1944,1388,556,1854,1169,685,17103,4.334803528468324,22.65423406060606,82.20022463636361
35849,STATE - WEST BENGAL,Waste collection,12595,10218,2377,4345,3815,530,8250,6403,1847,3653,2457,1196,1910,1368,542,1743,1089,654,16248,4.298695835086243,22.65423406060606,82.20022463636361
35850,STATE - WEST BENGAL,Collection of non-hazardous waste,3673,2975,698,1402,1216,186,2271,1759,512,1305,881,424,697,489,208,608,392,216,4978,4.262177650429799,22.65423406060606,82.20022463636361
35851,STATE - WEST BENGAL,Collection of hazardous waste,8922,7243,1679,2943,2599,344,5979,4644,1335,2348,1576,772,1213,879,334,1135,697,438,11270,4.3138773079213815,22.65423406060606,82.20022463636361
35852,STATE - WEST BENGAL,Waste treatment and disposal,696,579,117,101,93,8,595,486,109,136,100,36,25,20,5,111,80,31,832,4.948717948717949,22.65423406060606,82.20022463636361
35853,STATE - WEST BENGAL,Treatment and disposal of non-hazardous waste,51,39,12,15,15,0,36,24,12,8,5,3,2,2,0,6,3,3,59,3.25,22.65423406060606,82.20022463636361
35854,STATE - WEST BENGAL,Treatment and disposal of hazardous waste,645,540,105,86,78,8,559,462,97,128,95,33,23,18,5,105,77,28,773,5.142857142857143,22.65423406060606,82.20022463636361
35855,STATE - WEST BENGAL,Materials recovery,14,14,0,8,8,0,6,6,0,9,0,9,9,0,9,0,0,0,23,14,22.65423406060606,82.20022463636361
35856,STATE - WEST BENGAL,Materials recovery,14,14,0,8,8,0,6,6,0,9,0,9,9,0,9,0,0,0,23,14,22.65423406060606,82.20022463636361
35857,STATE - WEST BENGAL,Remediation activities and other waste management services,359,329,30,105,99,6,254,230,24,62,47,15,18,12,6,44,35,9,421,10.966666666666669,22.65423406060606,82.20022463636361
35858,STATE - WEST BENGAL,Remediation activities and other waste management services,359,329,30,105,99,6,254,230,24,62,47,15,18,12,6,44,35,9,421,10.966666666666669,22.65423406060606,82.20022463636361
35859,STATE - WEST BENGAL,Remediation activities and other waste management services,359,329,30,105,99,6,254,230,24,62,47,15,18,12,6,44,35,9,421,10.966666666666669,22.65423406060606,82.20022463636361
35860,STATE - WEST BENGAL,Construction of utility projects,20255,19708,547,9401,9181,220,10854,10527,327,4297,3836,461,2677,2295,382,1620,1541,79,24552,36.0292504570384,22.65423406060606,82.20022463636361
35861,STATE - WEST BENGAL,Construction of utility projects,20255,19708,547,9401,9181,220,10854,10527,327,4297,3836,461,2677,2295,382,1620,1541,79,24552,36.0292504570384,22.65423406060606,82.20022463636361
35862,STATE - WEST BENGAL,Construction of other civil engineering projects,16166,14946,1220,5074,4642,432,11092,10304,788,5479,4380,1099,2693,1910,783,2786,2470,316,21645,12.250819672131149,22.65423406060606,82.20022463636361
35863,STATE - WEST BENGAL,Construction of other civil engineering projects,16166,14946,1220,5074,4642,432,11092,10304,788,5479,4380,1099,2693,1910,783,2786,2470,316,21645,12.250819672131149,22.65423406060606,82.20022463636361
35864,STATE - WEST BENGAL,Demolition,923,872,51,662,640,22,261,232,29,475,442,33,433,404,29,42,38,4,1398,17.098039215686274,22.65423406060606,82.20022463636361
35865,STATE - WEST BENGAL,Electrical installation,44844,43951,893,14801,14561,240,30043,29390,653,6834,6626,208,3423,3328,95,3411,3298,113,51678,49.21724524076148,22.65423406060606,82.20022463636361
35866,STATE - WEST BENGAL,"Plumbing, heat and air-conditioning installation",21804,21478,326,9985,9892,93,11819,11586,233,3648,3555,93,2312,2277,35,1336,1278,58,25452,65.88343558282209,22.65423406060606,82.20022463636361
35867,STATE - WEST BENGAL,Other specialized construction activities,2213,2014,199,1017,924,93,1196,1090,106,540,433,107,316,249,67,224,184,40,2753,10.120603015075377,22.65423406060606,82.20022463636361
35868,STATE - WEST BENGAL,Other specialized construction activities,2213,2014,199,1017,924,93,1196,1090,106,540,433,107,316,249,67,224,184,40,2753,10.120603015075377,22.65423406060606,82.20022463636361
35869,STATE - WEST BENGAL,Sale of motor vehicles,5780,5540,240,1159,1130,29,4621,4410,211,312,290,22,117,114,3,195,176,19,6092,23.08333333333333,22.65423406060606,82.20022463636361
35870,STATE - WEST BENGAL,Sale of motor vehicles,5780,5540,240,1159,1130,29,4621,4410,211,312,290,22,117,114,3,195,176,19,6092,23.08333333333333,22.65423406060606,82.20022463636361
35871,STATE - WEST BENGAL,Maintenance and repair of motor vehicles,79905,78522,1383,27946,27644,302,51959,50878,1081,8800,8451,349,4006,3836,170,4794,4615,179,88705,56.7765726681128,22.65423406060606,82.20022463636361
35872,STATE - WEST BENGAL,Maintenance and repair of motor vehicles,79905,78522,1383,27946,27644,302,51959,50878,1081,8800,8451,349,4006,3836,170,4794,4615,179,88705,56.7765726681128,22.65423406060606,82.20022463636361
35873,STATE - WEST BENGAL,Sale of motor vehicle parts and accessories,14022,13627,395,2036,2000,36,11986,11627,359,736,714,22,196,193,3,540,521,19,14758,34.49873417721519,22.65423406060606,82.20022463636361
35874,STATE - WEST BENGAL,Sale of motor vehicle parts and accessories,14022,13627,395,2036,2000,36,11986,11627,359,736,714,22,196,193,3,540,521,19,14758,34.49873417721519,22.65423406060606,82.20022463636361
35875,STATE - WEST BENGAL,"Sale, maintenance and repair of motorcycles and related parts and",14758,14460,298,5879,5781,98,8879,8679,200,1593,1554,39,853,843,10,740,711,29,16351,48.52348993288591,22.65423406060606,82.20022463636361
35876,STATE - WEST BENGAL,"Sale, maintenance and repair of motorcycles and related parts and",14758,14460,298,5879,5781,98,8879,8679,200,1593,1554,39,853,843,10,740,711,29,16351,48.52348993288591,22.65423406060606,82.20022463636361
35877,STATE - WEST BENGAL,Wholesale on a fee or contract basis,13969,12581,1388,5630,5112,518,8339,7469,870,2030,1330,700,1324,794,530,706,536,170,15999,9.064121037463975,22.65423406060606,82.20022463636361
35878,STATE - WEST BENGAL,Wholesale on a fee or contract basis,13969,12581,1388,5630,5112,518,8339,7469,870,2030,1330,700,1324,794,530,706,536,170,15999,9.064121037463975,22.65423406060606,82.20022463636361
35879,STATE - WEST BENGAL,Wholesale of agricultural raw materials and live animals,60993,58838,2155,39388,38056,1332,21605,20782,823,7096,5963,1133,5742,4722,1020,1354,1241,113,68089,27.303016241299304,22.65423406060606,82.20022463636361
35880,STATE - WEST BENGAL,Wholesale of agricultural raw materials and live animals,60993,58838,2155,39388,38056,1332,21605,20782,823,7096,5963,1133,5742,4722,1020,1354,1241,113,68089,27.303016241299304,22.65423406060606,82.20022463636361
35881,STATE - WEST BENGAL,"Wholesale of food, beverages and tobacco",52569,49942,2627,25222,24022,1200,27347,25920,1427,4717,3582,1135,3023,2165,858,1694,1417,277,57286,19.011039208222307,22.65423406060606,82.20022463636361
35882,STATE - WEST BENGAL,"Wholesale of food, beverages and tobacco",52569,49942,2627,25222,24022,1200,27347,25920,1427,4717,3582,1135,3023,2165,858,1694,1417,277,57286,19.011039208222307,22.65423406060606,82.20022463636361
35883,STATE - WEST BENGAL,Wholesale of household goods,22833,21921,912,6074,5927,147,16759,15994,765,1255,1160,95,549,518,31,706,642,64,24088,24.036184210526315,22.65423406060606,82.20022463636361
35884,STATE - WEST BENGAL,"Wholesale of textiles, clothing and footwear",5780,5467,313,1167,1115,52,4613,4352,261,369,329,40,128,120,8,241,209,32,6149,17.466453674121407,22.65423406060606,82.20022463636361
35885,STATE - WEST BENGAL,Wholesale of other household goods,17053,16454,599,4907,4812,95,12146,11642,504,886,831,55,421,398,23,465,433,32,17939,27.46911519198665,22.65423406060606,82.20022463636361
35886,STATE - WEST BENGAL,"Wholesale of machinery, equipment and supplies",11507,11166,341,4067,4015,52,7440,7151,289,816,780,36,474,447,27,342,333,9,12323,32.74486803519061,22.65423406060606,82.20022463636361
35887,STATE - WEST BENGAL,"Wholesale of computers, computer peripheral equipment and software",215,207,8,24,24,0,191,183,8,25,25,0,6,6,0,19,19,0,240,25.875,22.65423406060606,82.20022463636361
35888,STATE - WEST BENGAL,Wholesale of electronic and telecommunications equipment and parts,4660,4531,129,1909,1886,23,2751,2645,106,372,367,5,231,226,5,141,141,0,5032,35.12403100775194,22.65423406060606,82.20022463636361
35889,STATE - WEST BENGAL,"Wholesale of agricultural machinery, equipment and supplies",1360,1321,39,554,541,13,806,780,26,108,96,12,62,50,12,46,46,0,1468,33.87179487179487,22.65423406060606,82.20022463636361
35890,STATE - WEST BENGAL,Wholesale of other machinery and equipment,5272,5107,165,1580,1564,16,3692,3543,149,311,292,19,175,165,10,136,127,9,5583,30.951515151515157,22.65423406060606,82.20022463636361
35891,STATE - WEST BENGAL,Other specialized wholesale,23554,22623,931,9074,8765,309,14480,13858,622,2880,2451,429,1835,1577,258,1045,874,171,26434,24.299677765843175,22.65423406060606,82.20022463636361
35892,STATE - WEST BENGAL,"Wholesale of solid, liquid and gaseous fuels and related products",1000,930,70,290,271,19,710,659,51,97,82,15,38,32,6,59,50,9,1097,13.285714285714286,22.65423406060606,82.20022463636361
35893,STATE - WEST BENGAL,Wholesale of metals and metal ores,168,160,8,64,64,0,104,96,8,9,9,0,0,0,0,9,9,0,177,20,22.65423406060606,82.20022463636361
35894,STATE - WEST BENGAL,"Wholesale of construction materials, hardware, plumbing and heating",9843,9613,230,3436,3374,62,6407,6239,168,797,748,49,429,409,20,368,339,29,10640,41.79565217391304,22.65423406060606,82.20022463636361
35895,STATE - WEST BENGAL,Wholesale of waste and scrap and other products n.e.c.,12543,11920,623,5284,5056,228,7259,6864,395,1977,1612,365,1368,1136,232,609,476,133,14520,19.13322632423756,22.65423406060606,82.20022463636361
35896,STATE - WEST BENGAL,Non-specialized wholesale trade,45604,43840,1764,16570,15944,626,29034,27896,1138,4204,3671,533,2566,2259,307,1638,1412,226,49808,24.85260770975057,22.65423406060606,82.20022463636361
35897,STATE - WEST BENGAL,Non-specialized wholesale trade,45604,43840,1764,16570,15944,626,29034,27896,1138,4204,3671,533,2566,2259,307,1638,1412,226,49808,24.85260770975057,22.65423406060606,82.20022463636361
35898,STATE - WEST BENGAL,"Retail sale in non-specialized stores with food, beverages or tobacco",56797,53578,3219,20532,19453,1079,36265,34125,2140,5021,4303,718,2491,2092,399,2530,2211,319,61818,16.644299471885677,22.65423406060606,82.20022463636361
35899,STATE - WEST BENGAL,Retail sale of beverages in specialized stores,9120,8544,576,3085,2857,228,6035,5687,348,983,852,131,465,405,60,518,447,71,10103,14.833333333333334,22.65423406060606,82.20022463636361
35900,STATE - WEST BENGAL,Retail sale of tobacco products in specialized stores,11901,11288,613,3817,3621,196,8084,7667,417,923,793,130,432,353,79,491,440,51,12824,18.41435562805873,22.65423406060606,82.20022463636361
35901,STATE - WEST BENGAL,Retail sale of automotive fuel in specialized stores,9122,8811,311,3420,3323,97,5702,5488,214,609,577,32,320,302,18,289,275,14,9731,28.33118971061093,22.65423406060606,82.20022463636361
35902,STATE - WEST BENGAL,Retail sale of automotive fuel in specialized stores,9122,8811,311,3420,3323,97,5702,5488,214,609,577,32,320,302,18,289,275,14,9731,28.33118971061093,22.65423406060606,82.20022463636361
35903,STATE - WEST BENGAL,Retail sale of information and communications equipment in specialized,31891,30626,1265,8734,8536,198,23157,22090,1067,3011,2819,192,1272,1217,55,1739,1602,137,34902,24.210276679841897,22.65423406060606,82.20022463636361
35904,STATE - WEST BENGAL,"Retail sale of computers, peripheral units, software and",25408,24344,1064,7075,6915,160,18333,17429,904,2449,2301,148,1075,1039,36,1374,1262,112,27857,22.8796992481203,22.65423406060606,82.20022463636361
35905,STATE - WEST BENGAL,Retail sale of audio and video equipment in specialized stores,6483,6282,201,1659,1621,38,4824,4661,163,562,518,44,197,178,19,365,340,25,7045,31.253731343283583,22.65423406060606,82.20022463636361
35906,STATE - WEST BENGAL,Retail sale of textiles in specialized stores,11465,10737,728,2115,2037,78,9350,8700,650,724,589,135,215,191,24,509,398,111,12189,14.748626373626374,22.65423406060606,82.20022463636361
35907,STATE - WEST BENGAL,"Retail sale of carpets, rugs, wall and floor coverings in specialized",2285,2171,114,766,746,20,1519,1425,94,256,243,13,146,141,5,110,102,8,2541,19.04385964912281,22.65423406060606,82.20022463636361
35908,STATE - WEST BENGAL,"Retail sale of electrical household appliances, furniture, lighting",59067,57120,1947,17214,16816,398,41853,40304,1549,3669,3358,311,1554,1428,126,2115,1930,185,62736,29.337442218798152,22.65423406060606,82.20022463636361
35909,STATE - WEST BENGAL,Retail sale of cultural and recreation goods in specialized stores,69718,66846,2872,23477,22661,816,46241,44185,2056,5545,5041,504,2824,2558,266,2721,2483,238,75263,23.275069637883007,22.65423406060606,82.20022463636361
35910,STATE - WEST BENGAL,"Retail sale of books, newspapers and stationary in specialized stores",64587,61996,2591,22416,21645,771,42171,40351,1820,4986,4547,439,2593,2364,229,2393,2183,210,69573,23.92744114241605,22.65423406060606,82.20022463636361
35911,STATE - WEST BENGAL,Retail sale of music and video recordings in specialized stores,1463,1399,64,387,380,7,1076,1019,57,151,139,12,68,61,7,83,78,5,1614,21.859375,22.65423406060606,82.20022463636361
35912,STATE - WEST BENGAL,Retail sale of sporting equipment in specialized stores,793,762,31,177,170,7,616,592,24,62,52,10,28,24,4,34,28,6,855,24.580645161290324,22.65423406060606,82.20022463636361
35913,STATE - WEST BENGAL,Retail sale of games and toys in specialized stores,2875,2689,186,497,466,31,2378,2223,155,346,303,43,135,109,26,211,194,17,3221,14.456989247311828,22.65423406060606,82.20022463636361
35914,STATE - WEST BENGAL,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",87470,83726,3744,29813,28997,816,57657,54729,2928,5687,5177,510,2592,2430,162,3095,2747,348,93157,22.36271367521368,22.65423406060606,82.20022463636361
35915,STATE - WEST BENGAL,Retail sale of second-hand goods,2269,2127,142,556,504,52,1713,1623,90,331,266,65,85,70,15,246,196,50,2600,14.97887323943662,22.65423406060606,82.20022463636361
35916,STATE - WEST BENGAL,"Retail sale via stalls and markets of food, beverages and tobacco",4688,4357,331,1887,1731,156,2801,2626,175,428,372,56,246,208,38,182,164,18,5116,13.163141993957703,22.65423406060606,82.20022463636361
35917,STATE - WEST BENGAL,Retail sale via mail order houses or via Internet,6650,6345,305,2410,2309,101,4240,4036,204,900,820,80,424,393,31,476,427,49,7550,20.80327868852459,22.65423406060606,82.20022463636361
35918,STATE - WEST BENGAL,Passenger rail transport,84864,78378,6486,17398,16474,924,67466,61904,5562,2338,2054,284,603,554,49,1735,1500,235,87202,12.08418131359852,22.65423406060606,82.20022463636361
35919,STATE - WEST BENGAL,Freight rail transport,56488,51998,4490,11206,10632,574,45282,41366,3916,1588,1374,214,508,471,37,1080,903,177,58076,11.580846325167036,22.65423406060606,82.20022463636361
35920,STATE - WEST BENGAL,Urban or suburban passenger land transport,75690,74272,1418,25344,25060,284,50346,49212,1134,7592,7451,141,3749,3703,46,3843,3748,95,83282,52.37799717912553,22.65423406060606,82.20022463636361
35921,STATE - WEST BENGAL,Transport via pipeline,636,595,41,161,158,3,475,437,38,69,66,3,35,32,3,34,34,0,705,14.51219512195122,22.65423406060606,82.20022463636361
35922,STATE - WEST BENGAL,Transport via pipeline,636,595,41,161,158,3,475,437,38,69,66,3,35,32,3,34,34,0,705,14.51219512195122,22.65423406060606,82.20022463636361
35923,STATE - WEST BENGAL,Water transport,15698,15238,460,5299,5190,109,10399,10048,351,1371,1302,69,860,815,45,511,487,24,17069,33.12608695652174,22.65423406060606,82.20022463636361
35924,STATE - WEST BENGAL,Sea and coastal water transport,1632,1582,50,650,625,25,982,957,25,229,203,26,155,138,17,74,65,9,1861,31.64,22.65423406060606,82.20022463636361
35925,STATE - WEST BENGAL,Sea and coastal passenger water transport,1497,1449,48,597,572,25,900,877,23,218,195,23,152,138,14,66,57,9,1715,30.1875,22.65423406060606,82.20022463636361
35926,STATE - WEST BENGAL,Sea and coastal freight water transport,135,133,2,53,53,0,82,80,2,11,8,3,3,0,3,8,8,0,146,66.5,22.65423406060606,82.20022463636361
35927,STATE - WEST BENGAL,Inland water transport,14066,13656,410,4649,4565,84,9417,9091,326,1142,1099,43,705,677,28,437,422,15,15208,33.30731707317073,22.65423406060606,82.20022463636361
35928,STATE - WEST BENGAL,Inland passenger water transport,12021,11668,353,4095,4019,76,7926,7649,277,987,949,38,629,603,26,358,346,12,13008,33.053824362606235,22.65423406060606,82.20022463636361
35929,STATE - WEST BENGAL,Inland freight water transport,2045,1988,57,554,546,8,1491,1442,49,155,150,5,76,74,2,79,76,3,2200,34.87719298245614,22.65423406060606,82.20022463636361
35930,STATE - WEST BENGAL,Air transport,10405,9404,1001,3104,2986,118,7301,6418,883,1364,1227,137,928,835,93,436,392,44,11769,9.394605394605394,22.65423406060606,82.20022463636361
35931,STATE - WEST BENGAL,Passenger air transport,2524,2246,278,382,374,8,2142,1872,270,133,115,18,55,55,0,78,60,18,2657,8.079136690647482,22.65423406060606,82.20022463636361
35932,STATE - WEST BENGAL,Passenger air transport,2524,2246,278,382,374,8,2142,1872,270,133,115,18,55,55,0,78,60,18,2657,8.079136690647482,22.65423406060606,82.20022463636361
35933,STATE - WEST BENGAL,Freight air transport,7881,7158,723,2722,2612,110,5159,4546,613,1231,1112,119,873,780,93,358,332,26,9112,9.900414937759336,22.65423406060606,82.20022463636361
35934,STATE - WEST BENGAL,Freight air transport,7881,7158,723,2722,2612,110,5159,4546,613,1231,1112,119,873,780,93,358,332,26,9112,9.900414937759336,22.65423406060606,82.20022463636361
